name results gts
rec_022/head/000000/000131.jpg 0.0,0.0 0.4719235,0.057821166
[60] Total Num: 4212, avg: 37.89055295030119rec_024/head/000001/000032.jpg 0.0,0.0 0.5932042,0.13328701
[60] Total Num: 4213, avg: 37.88980386649421rec_024/head/000982/000032.jpg 0.0,0.0 0.5973846,0.14310159
[60] Total Num: 4214, avg: 37.88913690147688rec_024/head/000000/000033.jpg 0.0,0.0 0.6386183,0.14104806
[60] Total Num: 4215, avg: 37.88900894370341rec_024/head/000001/000033.jpg 0.0,0.0 0.6183207,0.13251217
[60] Total Num: 4216, avg: 37.8885910757683rec_024/head/000982/000033.jpg 0.0,0.0 0.61581343,0.14070845
[60] Total Num: 4217, avg: 37.88816125496005rec_024/head/000000/000034.jpg 0.0,0.0 0.65076923,0.12597418
[60] Total Num: 4218, avg: 37.88815899061721rec_024/head/000001/000034.jpg 0.0,0.0 0.63607734,0.119075954
[60] Total Num: 4219, avg: 37.88794621178591rec_024/head/000982/000034.jpg 0.0,0.0 0.6313999,0.12618928
[60] Total Num: 4220, avg: 37.88768721979717rec_024/head/000000/000035.jpg 0.0,0.0 0.67225367,0.10504752
[60] Total Num: 4221, avg: 37.88792998706251rec_024/head/000001/000035.jpg 0.0,0.0 0.6462036,0.097186014
[60] Total Num: 4222, avg: 37.887810093325236rec_024/head/000982/000035.jpg 0.0,0.0 0.63755625,0.10309271
[60] Total Num: 4223, avg: 37.887585176604084rec_024/head/000000/000036.jpg 0.0,0.0 0.65871525,0.082978904
[60] Total Num: 4224, avg: 37.887610739730626rec_024/head/000001/000036.jpg 0.0,0.0 0.6461393,0.076900765
[60] Total Num: 4225, avg: 37.88745864649912rec_024/head/000982/000036.jpg 0.0,0.0 0.6463095,0.08376228
[60] Total Num: 4226, avg: 37.887318752999505rec_024/head/000000/000037.jpg 0.0,0.0 0.63969076,0.07022866
[60] Total Num: 4227, avg: 37.88707121561064rec_024/head/000001/000037.jpg 0.0,0.0 0.62980455,0.064201765
[60] Total Num: 4228, avg: 37.88668325969322rec_024/head/000982/000037.jpg 0.0,0.0 0.6225738,0.070334636
[60] Total Num: 4229, avg: 37.8862058534162rec_024/head/000000/000038.jpg 0.0,0.0 0.62331,0.07085794
[60] Total Num: 4230, avg: 37.885739266003895rec_024/head/000001/000038.jpg 0.0,0.0 0.6085617,0.06364624
[60] Total Num: 4231, avg: 37.88506529392694rec_024/head/000982/000038.jpg 0.0,0.0 0.6082194,0.07131817
[60] Total Num: 4232, avg: 37.88439704688009rec_024/head/000000/000039.jpg 0.0,0.0 0.6039327,0.081090145
[60] Total Num: 4233, avg: 37.883686051251935rec_024/head/000001/000039.jpg 0.0,0.0 0.58482254,0.072424226
[60] Total Num: 4234, avg: 37.88270597629463rec_024/head/000982/000039.jpg 0.0,0.0 0.5832104,0.08099353
[60] Total Num: 4235, avg: 37.881718116444375rec_024/head/000000/000040.jpg 0.0,0.0 0.586884,0.093660764
[60] Total Num: 4236, avg: 37.88080216051975rec_024/head/000001/000040.jpg 0.0,0.0 0.5553791,0.08205765
[60] Total Num: 4237, avg: 37.879444930522176rec_024/head/000982/000040.jpg 0.0,0.0 0.5656163,0.09368581
[60] Total Num: 4238, avg: 37.87824664497708rec_024/head/000000/000041.jpg 0.0,0.0 0.5271669,0.089205384
[60] Total Num: 4239, avg: 37.87652814705915rec_024/head/000001/000041.jpg 0.0,0.0 0.5023855,0.07747661
[60] Total Num: 4240, avg: 37.874457237424856rec_024/head/000000/000042.jpg 0.0,0.0 0.46795475,0.067307405
[60] Total Num: 4241, avg: 37.871909004981156rec_024/head/000001/000042.jpg 0.0,0.0 0.4428755,0.05506853
[60] Total Num: 4242, avg: 37.869006010078486rec_024/head/000000/000043.jpg 0.0,0.0 0.4405113,0.04163671
[60] Total Num: 4243, avg: 37.866054222739905rec_024/head/000001/000043.jpg 0.0,0.0 0.41332084,0.028418424
[60] Total Num: 4244, avg: 37.86272438721479rec_024/head/000000/000044.jpg 0.0,0.0 0.43950924,0.022363897
[60] Total Num: 4245, avg: 37.859744353260126rec_024/head/000001/000044.jpg 0.0,0.0 0.41460073,0.00937518
[60] Total Num: 4246, avg: 37.85642378052862rec_024/head/000982/000044.jpg 0.0,0.0 0.41516283,0.022540163
[60] Total Num: 4247, avg: 37.85311877764904rec_024/head/000000/000045.jpg 0.0,0.0 0.44461665,0.016101696
[60] Total Num: 4248, avg: 37.85020849623656rec_024/head/000001/000045.jpg 0.0,0.0 0.42163965,0.0029365288
[60] Total Num: 4249, avg: 37.84698621215181rec_024/head/000982/000045.jpg 0.0,0.0 0.4285758,0.015650146
[60] Total Num: 4250, avg: 37.84386243580428rec_024/head/000000/000046.jpg 0.0,0.0 0.4565748,0.019030867
[60] Total Num: 4251, avg: 37.84111886017253rec_024/head/000001/000046.jpg 0.0,0.0 0.43785176,0.007553123
[60] Total Num: 4252, avg: 37.83812013725857rec_024/head/000982/000046.jpg 0.0,0.0 0.4381413,0.018879255
[60] Total Num: 4253, avg: 37.83513102677573rec_024/head/000000/000047.jpg 0.0,0.0 0.4977739,0.030510444
[60] Total Num: 4254, avg: 37.83295289893046rec_024/head/000001/000047.jpg 0.0,0.0 0.48238698,0.020789744
[60] Total Num: 4255, avg: 37.830562633385rec_024/head/000982/000047.jpg 0.0,0.0 0.48151097,0.030650623
[60] Total Num: 4256, avg: 37.82816823540867rec_024/head/000000/000048.jpg 0.0,0.0 0.5308781,0.04007226
[60] Total Num: 4257, avg: 37.82644569899152rec_024/head/000001/000048.jpg 0.0,0.0 0.5146831,0.031542785
[60] Total Num: 4258, avg: 37.824499499611846rec_024/head/000982/000048.jpg 0.0,0.0 0.50485706,0.039506488
[60] Total Num: 4259, avg: 37.82242917212492rec_024/head/000000/000049.jpg 0.0,0.0 0.565108,0.047835298
[60] Total Num: 4260, avg: 37.821175436870675rec_024/head/000001/000049.jpg 0.0,0.0 0.5453005,0.039554585
[60] Total Num: 4261, avg: 37.81964904293104rec_024/head/000000/000050.jpg 0.0,0.0 0.5963409,0.04978898
[60] Total Num: 4262, avg: 37.81881671703377rec_024/head/000001/000050.jpg 0.0,0.0 0.5749903,0.042395577
[60] Total Num: 4263, avg: 37.81769193689115rec_024/head/000982/000050.jpg 0.0,0.0 0.56971097,0.049096327
[60] Total Num: 4264, avg: 37.81650337379783rec_024/head/000000/000051.jpg 0.0,0.0 0.6220455,0.043276757
[60] Total Num: 4265, avg: 37.81601072020982rec_024/head/000001/000051.jpg 0.0,0.0 0.6032711,0.036555678
[60] Total Num: 4266, avg: 37.81526163468105rec_024/head/000982/000051.jpg 0.0,0.0 0.600234,0.042884298
[60] Total Num: 4267, avg: 37.81447712435958rec_024/head/000000/000052.jpg 0.0,0.0 0.63746506,0.024702294
[60] Total Num: 4268, avg: 37.81418030511012rec_024/head/000001/000052.jpg 0.0,0.0 0.62558645,0.018674506
[60] Total Num: 4269, avg: 37.81372190998538rec_024/head/000982/000052.jpg 0.0,0.0 0.6214051,0.024621861
[60] Total Num: 4270, avg: 37.81321006339091rec_024/head/000000/000053.jpg 0.0,0.0 0.6369184,-0.0001582244
[60] Total Num: 4271, avg: 37.812900891986416rec_024/head/000001/000053.jpg 0.0,0.0 0.6252478,-0.0061502573
[60] Total Num: 4272, avg: 37.81243568987909rec_024/head/000982/000053.jpg 0.0,0.0 0.6228659,-0.00050222874
[60] Total Num: 4273, avg: 37.8119384194519rec_024/head/000000/000054.jpg 0.0,0.0 0.6331334,-0.020065557
[60] Total Num: 4274, avg: 37.81158269781734rec_024/head/000001/000054.jpg 0.0,0.0 0.6099684,-0.026416384
[60] Total Num: 4275, avg: 37.81091968686453rec_024/head/000000/000055.jpg 0.0,0.0 0.58985627,-0.030420337
[60] Total Num: 4276, avg: 37.80999006458511rec_024/head/000001/000055.jpg 0.0,0.0 0.57434595,-0.03751635
[60] Total Num: 4277, avg: 37.808858397407434rec_024/head/000000/000056.jpg 0.0,0.0 0.5410003,-0.03405711
[60] Total Num: 4278, avg: 37.807279023165805rec_024/head/000001/000056.jpg 0.0,0.0 0.53796506,-0.04302424
[60] Total Num: 4279, avg: 37.805667571176336rec_024/head/000000/000057.jpg 0.0,0.0 0.5057699,-0.03175015
[60] Total Num: 4280, avg: 37.803617316445035rec_024/head/000001/000057.jpg 0.0,0.0 0.49917462,-0.042330317
[60] Total Num: 4281, avg: 37.80148953685909rec_024/head/000982/000057.jpg 0.0,0.0 0.49764165,-0.032880936
[60] Total Num: 4282, avg: 37.799333589853234rec_024/head/000000/000058.jpg 0.0,0.0 0.48568454,-0.028969828
[60] Total Num: 4283, avg: 37.797016020808414rec_024/head/000001/000058.jpg 0.0,0.0 0.46997207,-0.04048691
[60] Total Num: 4284, avg: 37.7945003096029rec_024/head/000982/000058.jpg 0.0,0.0 0.46729273,-0.029323567
[60] Total Num: 4285, avg: 37.79193979109405rec_024/head/000000/000059.jpg 0.0,0.0 0.44446507,-0.036229692
[60] Total Num: 4286, avg: 37.78908231710762rec_024/head/000001/000059.jpg 0.0,0.0 0.42616713,-0.049615037
[60] Total Num: 4287, avg: 37.78599935482576rec_024/head/000000/000060.jpg 0.0,0.0 0.4223279,-0.057827715
[60] Total Num: 4288, avg: 37.782879919551576rec_024/head/000001/000060.jpg 0.0,0.0 0.40010983,-0.07196855
[60] Total Num: 4289, avg: 37.77949682794132rec_024/head/000982/000060.jpg 0.0,0.0 0.4071404,-0.05904237
[60] Total Num: 4290, avg: 37.776181762850705rec_024/head/000000/000061.jpg 0.0,0.0 0.4145042,-0.07721685
[60] Total Num: 4291, avg: 37.77300260606874rec_024/head/000001/000061.jpg 0.0,0.0 0.39557144,-0.09179373
[60] Total Num: 4292, avg: 37.7696154737422rec_024/head/000982/000061.jpg 0.0,0.0 0.39647657,-0.078669935
[60] Total Num: 4293, avg: 37.76620677180656rec_024/head/000000/000062.jpg 0.0,0.0 0.42917615,-0.08485655
[60] Total Num: 4294, avg: 37.76324228044483rec_024/head/000001/000062.jpg 0.0,0.0 0.4135355,-0.09856332
[60] Total Num: 4295, avg: 37.760112243525214rec_024/head/000000/000063.jpg 0.0,0.0 0.4485083,-0.078173876
[60] Total Num: 4296, avg: 37.75738849617216rec_024/head/000001/000063.jpg 0.0,0.0 0.43273476,-0.089559555
[60] Total Num: 4297, avg: 37.75448624142153rec_024/head/000982/000063.jpg 0.0,0.0 0.4317091,-0.07918769
[60] Total Num: 4298, avg: 37.751547090059965rec_024/head/000000/000064.jpg 0.0,0.0 0.49582562,-0.067062646
[60] Total Num: 4299, avg: 37.749429009318085rec_024/head/000001/000064.jpg 0.0,0.0 0.4837432,-0.07737295
[60] Total Num: 4300, avg: 37.747171228230734rec_024/head/000982/000064.jpg 0.0,0.0 0.47665113,-0.067554876
[60] Total Num: 4301, avg: 37.74480316306331rec_024/head/000000/000065.jpg 0.0,0.0 0.5212786,-0.055466063
[60] Total Num: 4302, avg: 37.7430075662185rec_024/head/000001/000065.jpg 0.0,0.0 0.5163775,-0.064793445
[60] Total Num: 4303, avg: 37.74116102138063rec_024/head/000982/000065.jpg 0.0,0.0 0.51430684,-0.057275817
[60] Total Num: 4304, avg: 37.73927726407592rec_024/head/000000/000066.jpg 0.0,0.0 0.5592875,-0.049498193
[60] Total Num: 4305, avg: 37.73798050902331rec_024/head/000001/000066.jpg 0.0,0.0 0.5467588,-0.056566425
[60] Total Num: 4306, avg: 37.736526544485976rec_024/head/000982/000066.jpg 0.0,0.0 0.5420188,-0.050158266
[60] Total Num: 4307, avg: 37.735003052098115rec_024/head/000001/000067.jpg 0.0,0.0 0.57408994,-0.06376455
[60] Total Num: 4308, avg: 37.73392077030894rec_024/head/000982/000067.jpg 0.0,0.0 0.57057047,-0.058776636
[60] Total Num: 4309, avg: 37.73278621625668rec_024/head/000001/000068.jpg 0.0,0.0 0.59009033,-0.09006882
[60] Total Num: 4310, avg: 37.73195608774253rec_024/head/000982/000068.jpg 0.0,0.0 0.58104616,-0.0851207
[60] Total Num: 4311, avg: 37.73099903058564rec_024/head/000001/000069.jpg 0.0,0.0 0.5750611,-0.12349895
[60] Total Num: 4312, avg: 37.73004469067287rec_024/head/000982/000069.jpg 0.0,0.0 0.5702117,-0.11928291
[60] Total Num: 4313, avg: 37.72901760714017rec_024/head/000000/000070.jpg 0.0,0.0 0.5612102,-0.15131982
[60] Total Num: 4314, avg: 37.7279635660381rec_024/head/000001/000070.jpg 0.0,0.0 0.5521301,-0.15901276
[60] Total Num: 4315, avg: 37.72681902819697rec_024/head/000982/000070.jpg 0.0,0.0 0.5413373,-0.15221806
[60] Total Num: 4316, avg: 37.7255155945939rec_024/head/000000/000071.jpg 0.0,0.0 0.52404463,-0.17554373
[60] Total Num: 4317, avg: 37.724077149772455rec_024/head/000001/000071.jpg 0.0,0.0 0.5152829,-0.18624389
[60] Total Num: 4318, avg: 37.72257287257003rec_024/head/000982/000071.jpg 0.0,0.0 0.50289226,-0.17621775
[60] Total Num: 4319, avg: 37.7208745636571rec_024/head/000000/000072.jpg 0.0,0.0 0.4783075,-0.18512356
[60] Total Num: 4320, avg: 37.71891071944742rec_024/head/000001/000072.jpg 0.0,0.0 0.46825486,-0.19823146
[60] Total Num: 4321, avg: 37.71688575043663rec_024/head/000000/000073.jpg 0.0,0.0 0.45423153,-0.19291812
[60] Total Num: 4322, avg: 37.714666229756645rec_024/head/000001/000073.jpg 0.0,0.0 0.44472504,-0.21032415
[60] Total Num: 4323, avg: 37.712422179710146rec_024/head/000982/000073.jpg 0.0,0.0 0.43950957,-0.19621827
[60] Total Num: 4324, avg: 37.71004359416652rec_024/head/000000/000074.jpg 0.0,0.0 0.4435932,-0.20929283
[60] Total Num: 4325, avg: 37.70778273776462rec_024/head/000001/000074.jpg 0.0,0.0 0.42770138,-0.22682753
[60] Total Num: 4326, avg: 37.70543448437341rec_024/head/000982/000074.jpg 0.0,0.0 0.42779052,-0.2127534
[60] Total Num: 4327, avg: 37.70300795860879rec_024/head/000000/000075.jpg 0.0,0.0 0.45417032,-0.23730807
[60] Total Num: 4328, avg: 37.70102921982005rec_024/head/000001/000075.jpg 0.0,0.0 0.43333873,-0.2537907
[60] Total Num: 4329, avg: 37.69891264578665rec_024/head/000982/000075.jpg 0.0,0.0 0.42830622,-0.23606244
[60] Total Num: 4330, avg: 37.696630461555465rec_024/head/000001/000076.jpg 0.0,0.0 0.46349663,-0.2880051
[60] Total Num: 4331, avg: 37.69507177683396rec_024/head/000000/000077.jpg 0.0,0.0 0.5317648,-0.31284633
[60] Total Num: 4332, avg: 37.694428280524185rec_024/head/000001/000077.jpg 0.0,0.0 0.52187634,-0.33190465
[60] Total Num: 4333, avg: 37.69379671535484rec_024/head/000000/000078.jpg 0.0,0.0 0.62595457,-0.36185598
[60] Total Num: 4334, avg: 37.69449461919722rec_024/head/000001/000078.jpg 0.0,0.0 0.61270535,-0.3750259
[60] Total Num: 4335, avg: 37.695124888152534rec_024/head/000000/000079.jpg 0.0,0.0 0.69826186,-0.37310493
[60] Total Num: 4336, avg: 37.696694046825314rec_024/head/000001/000079.jpg 0.0,0.0 0.68727046,-0.3808764
[60] Total Num: 4337, avg: 37.69818069539034rec_024/head/000982/000079.jpg 0.0,0.0 0.6828394,-0.37675554
[60] Total Num: 4338, avg: 37.69959467693087rec_024/head/000001/000080.jpg 0.0,0.0 0.70744926,-0.33316204
[60] Total Num: 4339, avg: 37.701067783218946rec_024/head/000982/000080.jpg 0.0,0.0 0.69988525,-0.33234102
[60] Total Num: 4340, avg: 37.70244823605616rec_024/head/000001/000081.jpg 0.0,0.0 0.69965404,-0.2708952
[60] Total Num: 4341, avg: 37.7035556134021rec_024/head/000000/000082.jpg 0.0,0.0 0.68806624,-0.21667786
[60] Total Num: 4342, avg: 37.704320781871225rec_024/head/000001/000082.jpg 0.0,0.0 0.68545765,-0.22016796
[60] Total Num: 4343, avg: 37.70506488182874rec_024/head/000001/000083.jpg 0.0,0.0 0.63488597,-0.18511753
[60] Total Num: 4344, avg: 37.705060271167056rec_024/head/000000/000084.jpg 0.0,0.0 0.6136636,-0.16668722
[60] Total Num: 4345, avg: 37.704730565479565rec_024/head/000001/000084.jpg 0.0,0.0 0.6025879,-0.17379901
[60] Total Num: 4346, avg: 37.70428336169363rec_024/head/000000/000085.jpg 0.0,0.0 0.56910723,-0.1483564
[60] Total Num: 4347, avg: 37.70333424458453rec_024/head/000001/000085.jpg 0.0,0.0 0.5565802,-0.15966815
[60] Total Num: 4348, avg: 37.70226228721742rec_024/head/000982/000085.jpg 0.0,0.0 0.5515054,-0.14965215
[60] Total Num: 4349, avg: 37.701094841617554rec_024/head/000000/000086.jpg 0.0,0.0 0.5303642,-0.120465495
[60] Total Num: 4350, avg: 37.69957469102562rec_024/head/000001/000086.jpg 0.0,0.0 0.50953686,-0.13306752
[60] Total Num: 4351, avg: 37.69782539408679rec_024/head/000982/000086.jpg 0.0,0.0 0.51388943,-0.12233725
[60] Total Num: 4352, avg: 37.69610108669212rec_024/head/000001/000087.jpg 0.0,0.0 0.45865965,-0.096350335
[60] Total Num: 4353, avg: 37.69360081707154rec_024/head/000000/000088.jpg 0.0,0.0 0.44651085,-0.04558378
[60] Total Num: 4354, avg: 37.69084785868647rec_024/head/000001/000088.jpg 0.0,0.0 0.4288632,-0.059843924
[60] Total Num: 4355, avg: 37.68788679433865rec_024/head/000982/000088.jpg 0.0,0.0 0.4314914,-0.046165645
[60] Total Num: 4356, avg: 37.684940743460594rec_024/head/000000/000089.jpg 0.0,0.0 0.442896,-0.01886729
[60] Total Num: 4357, avg: 37.68212059732317rec_024/head/000001/000089.jpg 0.0,0.0 0.42375067,-0.03195431
[60] Total Num: 4358, avg: 37.67905996525487rec_024/head/000000/000090.jpg 0.0,0.0 0.45425016,-0.005862961
[60] Total Num: 4359, avg: 37.67638723575867rec_024/head/000001/000090.jpg 0.0,0.0 0.43573633,-0.018205723
[60] Total Num: 4360, avg: 37.673476650940565rec_024/head/000982/000090.jpg 0.0,0.0 0.4421206,-0.0069690733
[60] Total Num: 4361, avg: 37.67064727875532rec_024/head/000000/000091.jpg 0.0,0.0 0.4930538,-0.0033159412
[60] Total Num: 4362, avg: 37.668487682378746rec_024/head/000001/000091.jpg 0.0,0.0 0.47114944,-0.014214969
[60] Total Num: 4363, avg: 37.66604389319328rec_024/head/000000/000092.jpg 0.0,0.0 0.5201785,-0.0051680943
[60] Total Num: 4364, avg: 37.66424263798084rec_024/head/000001/000092.jpg 0.0,0.0 0.5061191,-0.014793843
[60] Total Num: 4365, avg: 37.66225994678124rec_024/head/000000/000093.jpg 0.0,0.0 0.55684507,-0.0034523518
[60] Total Num: 4366, avg: 37.66094138528345rec_024/head/000001/000093.jpg 0.0,0.0 0.54909825,-0.0114892395
[60] Total Num: 4367, avg: 37.65952307720161rec_024/head/000982/000093.jpg 0.0,0.0 0.5490526,-0.0038629198
[60] Total Num: 4368, avg: 37.65810356555705rec_024/head/000000/000094.jpg 0.0,0.0 0.6012144,0.0064272904
[60] Total Num: 4369, avg: 37.65736899699047rec_024/head/000001/000094.jpg 0.0,0.0 0.59453374,-0.00016270376
[60] Total Num: 4370, avg: 37.65654677875403rec_024/head/000982/000094.jpg 0.0,0.0 0.58393514,0.0060898587
[60] Total Num: 4371, avg: 37.655586376573325rec_024/head/000000/000095.jpg 0.0,0.0 0.63919675,0.02664727
[60] Total Num: 4372, avg: 37.65535651529417rec_024/head/000001/000095.jpg 0.0,0.0 0.6244326,0.020740444
[60] Total Num: 4373, avg: 37.654930970809936rec_024/head/000000/000096.jpg 0.0,0.0 0.6547454,0.051519625
[60] Total Num: 4374, avg: 37.65492139778398rec_024/head/000001/000096.jpg 0.0,0.0 0.6482409,0.04664162
[60] Total Num: 4375, avg: 37.654822822739035rec_024/head/000000/000097.jpg 0.0,0.0 0.6691115,0.0793769
[60] Total Num: 4376, avg: 37.65503077554777rec_024/head/000001/000097.jpg 0.0,0.0 0.6528829,0.073505804
[60] Total Num: 4377, avg: 37.65502032261338rec_024/head/000982/000097.jpg 0.0,0.0 0.6511882,0.07935868
[60] Total Num: 4378, avg: 37.654995493472086rec_024/head/000000/000098.jpg 0.0,0.0 0.6662944,0.10528409
[60] Total Num: 4379, avg: 37.655206178656016rec_024/head/000001/000098.jpg 0.0,0.0 0.6496594,0.09911588
[60] Total Num: 4380, avg: 37.65519160002568rec_024/head/000000/000099.jpg 0.0,0.0 0.6593633,0.12523791
[60] Total Num: 4381, avg: 37.65535110363235rec_024/head/000001/000099.jpg 0.0,0.0 0.6377859,0.11784153
[60] Total Num: 4382, avg: 37.65521872763316rec_024/head/000982/000099.jpg 0.0,0.0 0.6312016,0.12390471
[60] Total Num: 4383, avg: 37.655014907504714rec_024/head/000000/000100.jpg 0.0,0.0 0.62433136,0.13024713
[60] Total Num: 4384, avg: 37.65473770408552rec_024/head/000001/000100.jpg 0.0,0.0 0.59988964,0.121985346
[60] Total Num: 4385, avg: 37.65412973064335rec_024/head/000982/000100.jpg 0.0,0.0 0.59890074,0.1292879
[60] Total Num: 4386, avg: 37.653526636822725rec_024/head/000000/000101.jpg 0.0,0.0 0.5942917,0.12774666
[60] Total Num: 4387, avg: 37.65286142192799rec_024/head/000001/000101.jpg 0.0,0.0 0.5719918,0.11932024
[60] Total Num: 4388, avg: 37.65189226249477rec_024/head/000982/000101.jpg 0.0,0.0 0.5662982,0.12626626
[60] Total Num: 4389, avg: 37.65086814597827rec_024/head/000000/000102.jpg 0.0,0.0 0.55366194,0.12312199
[60] Total Num: 4390, avg: 37.649675997662534rec_024/head/000001/000102.jpg 0.0,0.0 0.5387566,0.11592209
[60] Total Num: 4391, avg: 37.6482768186553rec_024/head/000000/000103.jpg 0.0,0.0 0.5191289,0.1281164
[60] Total Num: 4392, avg: 37.64666192254939rec_024/head/000001/000103.jpg 0.0,0.0 0.5002951,0.11913048
[60] Total Num: 4393, avg: 37.64478447550408rec_024/head/000982/000103.jpg 0.0,0.0 0.4993285,0.12822175
[60] Total Num: 4394, avg: 37.642921805107584rec_024/head/000001/000104.jpg 0.0,0.0 0.45292273,0.122673936
[60] Total Num: 4395, avg: 37.64045964740774rec_024/head/000000/000105.jpg 0.0,0.0 0.4574047,0.1455741
[60] Total Num: 4396, avg: 37.638133086499245rec_024/head/000001/000105.jpg 0.0,0.0 0.43637687,0.13583559
[60] Total Num: 4397, avg: 37.635511567209036rec_024/head/000982/000105.jpg 0.0,0.0 0.43008655,0.14361274
[60] Total Num: 4398, avg: 37.63284275075789rec_024/head/000000/000106.jpg 0.0,0.0 0.45883948,0.16211025
[60] Total Num: 4399, avg: 37.63060104797686rec_024/head/000001/000106.jpg 0.0,0.0 0.44148335,0.15364656
[60] Total Num: 4400, avg: 37.6281140218211rec_024/head/000000/000107.jpg 0.0,0.0 0.4830791,0.18144524
[60] Total Num: 4401, avg: 37.62624925988385rec_024/head/000001/000107.jpg 0.0,0.0 0.46957994,0.17415658
[60] Total Num: 4402, avg: 37.62419099442065rec_024/head/000982/000107.jpg 0.0,0.0 0.46424785,0.1820213
[60] Total Num: 4403, avg: 37.62210317078368rec_024/head/000001/000108.jpg 0.0,0.0 0.52717334,0.20025475
[60] Total Num: 4404, avg: 37.62085320838125rec_024/head/000982/000108.jpg 0.0,0.0 0.53371716,0.21212673
[60] Total Num: 4405, avg: 37.61973335845225rec_024/head/000001/000109.jpg 0.0,0.0 0.571497,0.1999089
[60] Total Num: 4406, avg: 37.6190203473917rec_024/head/000000/000110.jpg 0.0,0.0 0.6168994,0.18693711
[60] Total Num: 4407, avg: 37.61881855659074rec_024/head/000001/000110.jpg 0.0,0.0 0.60743713,0.18065868
[60] Total Num: 4408, avg: 37.61847928004697rec_024/head/000982/000110.jpg 0.0,0.0 0.60290104,0.18868384
[60] Total Num: 4409, avg: 37.618110909193604rec_024/head/000000/000111.jpg 0.0,0.0 0.6324559,0.15830754
