name results gts
rec_022/head/000000/000131.jpg 0.0,0.0 0.4719235,0.057821166
[40] Total Num: 6748, avg: 36.85012284960342rec_038/head/000652/000028.jpg 0.0,0.0 0.53678966,0.10632755
[40] Total Num: 6749, avg: 36.84929978752555rec_038/head/000002/000029.jpg 0.0,0.0 0.5987449,0.116126485
[40] Total Num: 6750, avg: 36.84900613042148rec_038/head/000650/000029.jpg 0.0,0.0 0.8562654,0.162182
[40] Total Num: 6751, avg: 36.85091109540755rec_038/head/000649/000029.jpg 0.0,0.0 0.98665655,0.19430524
[40] Total Num: 6752, avg: 36.853930978247604rec_038/head/000652/000029.jpg 0.0,0.0 0.5706587,0.115398146
[40] Total Num: 6753, avg: 36.853402526098634rec_038/head/000002/000030.jpg 0.0,0.0 0.6378919,0.12319338
[40] Total Num: 6754, avg: 36.853443527670905rec_038/head/000649/000030.jpg 0.0,0.0 1.0419626,0.20637487
[40] Total Num: 6755, avg: 36.856930506118594rec_038/head/000650/000030.jpg 0.0,0.0 0.87817556,0.1678949
[40] Total Num: 6756, avg: 36.85902111055945rec_038/head/000652/000030.jpg 0.0,0.0 0.6046156,0.12128096
[40] Total Num: 6757, avg: 36.858782458041105rec_038/head/000002/000031.jpg 0.0,0.0 0.65921265,0.12338375
[40] Total Num: 6758, avg: 36.85899997099489rec_038/head/000649/000031.jpg 0.0,0.0 1.0778639,0.21052776
[40] Total Num: 6759, avg: 36.862783881607285rec_038/head/000650/000031.jpg 0.0,0.0 0.9236182,0.17222673
[40] Total Num: 6760, avg: 36.86525349685579rec_038/head/000652/000031.jpg 0.0,0.0 0.64211994,0.12360895
[40] Total Num: 6761, avg: 36.86532835911027rec_038/head/000002/000032.jpg 0.0,0.0 0.6740834,0.11624529
[40] Total Num: 6762, avg: 36.865659368406305rec_038/head/000649/000032.jpg 0.0,0.0 1.1165199,0.2032106
[40] Total Num: 6763, avg: 36.86975230714439rec_038/head/000650/000032.jpg 0.0,0.0 0.9509522,0.1662135
[40] Total Num: 6764, avg: 36.87243967841074rec_038/head/000652/000032.jpg 0.0,0.0 0.66325235,0.11778908
[40] Total Num: 6765, avg: 36.87268127437678rec_038/head/000002/000033.jpg 0.0,0.0 0.708328,0.10457469
[40] Total Num: 6766, avg: 36.873283634733916rec_038/head/000649/000033.jpg 0.0,0.0 1.1107327,0.17982481
[40] Total Num: 6767, avg: 36.87730667686223rec_038/head/000650/000033.jpg 0.0,0.0 0.9560519,0.14721534
[40] Total Num: 6768, avg: 36.88001601632041rec_038/head/000652/000033.jpg 0.0,0.0 0.66807526,0.10228319
[40] Total Num: 6769, avg: 36.8802783547754rec_038/head/000002/000034.jpg 0.0,0.0 0.7336908,0.08425911
[40] Total Num: 6770, avg: 36.88107334403194rec_038/head/000649/000034.jpg 0.0,0.0 1.1486355,0.14903456
[40] Total Num: 6771, avg: 36.88538819503476rec_038/head/000650/000034.jpg 0.0,0.0 0.98118687,0.12122895
[40] Total Num: 6772, avg: 36.8882844346974rec_038/head/000652/000034.jpg 0.0,0.0 0.67470556,0.08031675
[40] Total Num: 6773, avg: 36.88857969714636rec_038/head/000002/000035.jpg 0.0,0.0 0.73450947,0.058053225
[40] Total Num: 6774, avg: 36.88936246705001rec_038/head/000649/000035.jpg 0.0,0.0 1.1510051,0.10809327
[40] Total Num: 6775, avg: 36.89367354262119rec_038/head/000650/000035.jpg 0.0,0.0 0.9924611,0.08916083
[40] Total Num: 6776, avg: 36.896642639988386rec_038/head/000652/000035.jpg 0.0,0.0 0.69038844,0.055706263
[40] Total Num: 6777, avg: 36.89705095889789rec_038/head/000002/000036.jpg 0.0,0.0 0.72375983,0.029592654
[40] Total Num: 6778, avg: 36.89772958218303rec_038/head/000649/000036.jpg 0.0,0.0 1.1453711,0.061791122
[40] Total Num: 6779, avg: 36.90197456421696rec_038/head/000650/000036.jpg 0.0,0.0 0.9783305,0.05203681
[40] Total Num: 6780, avg: 36.90480707507411rec_038/head/000652/000036.jpg 0.0,0.0 0.6846085,0.028568847
[40] Total Num: 6781, avg: 36.90515348489382rec_038/head/000002/000037.jpg 0.0,0.0 0.72594035,-0.0028262236
[40] Total Num: 6782, avg: 36.90584478874782rec_038/head/000649/000037.jpg 0.0,0.0 1.1182433,0.008791689
[40] Total Num: 6783, avg: 36.90984977998055rec_038/head/000650/000037.jpg 0.0,0.0 0.97760963,0.009777136
[40] Total Num: 6784, avg: 36.91266595045854rec_038/head/000652/000037.jpg 0.0,0.0 0.6727377,-0.003945339
[40] Total Num: 6785, avg: 36.91290661737575rec_038/head/000002/000038.jpg 0.0,0.0 0.72211754,-0.050592326
[40] Total Num: 6786, avg: 36.91357631130154rec_038/head/000649/000038.jpg 0.0,0.0 1.1207908,-0.069239475
[40] Total Num: 6787, avg: 36.91760891866347rec_038/head/000650/000038.jpg 0.0,0.0 0.98089874,-0.052935705
[40] Total Num: 6788, avg: 36.92045768979603rec_038/head/000652/000038.jpg 0.0,0.0 0.67444545,-0.05032269
[40] Total Num: 6789, avg: 36.92072474687601rec_038/head/000002/000039.jpg 0.0,0.0 0.7227087,-0.10423226
[40] Total Num: 6790, avg: 36.92143738687651rec_038/head/000649/000039.jpg 0.0,0.0 1.126808,-0.15492062
[40] Total Num: 6791, avg: 36.925555463989795rec_038/head/000650/000039.jpg 0.0,0.0 0.96648014,-0.12171706
[40] Total Num: 6792, avg: 36.9283148663204rec_038/head/000652/000039.jpg 0.0,0.0 0.6792669,-0.10328116
[40] Total Num: 6793, avg: 36.92866337303055rec_038/head/000002/000040.jpg 0.0,0.0 0.71162015,-0.15900548
[40] Total Num: 6794, avg: 36.92935153160344rec_038/head/000649/000040.jpg 0.0,0.0 1.1097146,-0.23966256
[40] Total Num: 6795, avg: 36.93339323218168rec_038/head/000650/000040.jpg 0.0,0.0 0.97416514,-0.19460034
[40] Total Num: 6796, avg: 36.936279273562945rec_038/head/000652/000040.jpg 0.0,0.0 0.6529076,-0.15400857
[40] Total Num: 6797, avg: 36.93647796486076rec_038/head/000002/000041.jpg 0.0,0.0 0.69937605,-0.21012117
[40] Total Num: 6798, avg: 36.93715616908138rec_038/head/000649/000041.jpg 0.0,0.0 1.0932289,-0.3120955
[40] Total Num: 6799, avg: 36.94114552913388rec_038/head/000650/000041.jpg 0.0,0.0 0.9545347,-0.25653076
[40] Total Num: 6800, avg: 36.94394950604553rec_038/head/000652/000041.jpg 0.0,0.0 0.6509355,-0.2054773
[40] Total Num: 6801, avg: 36.94422987751508rec_038/head/000002/000042.jpg 0.0,0.0 0.6910234,-0.25471693
[40] Total Num: 6802, avg: 36.944940531836984rec_038/head/000649/000042.jpg 0.0,0.0 1.0913999,-0.3731889
[40] Total Num: 6803, avg: 36.94900042856355rec_038/head/000650/000042.jpg 0.0,0.0 0.966125,-0.31400928
[40] Total Num: 6804, avg: 36.95198692169937rec_038/head/000652/000042.jpg 0.0,0.0 0.6467982,-0.2507934
[40] Total Num: 6805, avg: 36.95234243302016rec_038/head/000002/000043.jpg 0.0,0.0 0.69285667,-0.30877638
[40] Total Num: 6806, avg: 36.95321022418268rec_038/head/000649/000043.jpg 0.0,0.0 1.0908262,-0.43795332
[40] Total Num: 6807, avg: 36.95737174612875rec_038/head/000650/000043.jpg 0.0,0.0 0.9560612,-0.3711654
[40] Total Num: 6808, avg: 36.96038747970797rec_038/head/000651/000043.jpg 0.0,0.0 0.87507033,-0.35197607
[40] Total Num: 6809, avg: 36.96274488029847rec_038/head/000652/000043.jpg 0.0,0.0 0.64052516,-0.30093056
[40] Total Num: 6810, avg: 36.963194722349776rec_038/head/000002/000044.jpg 0.0,0.0 0.69040495,-0.36056623
[40] Total Num: 6811, avg: 36.96420274873763rec_038/head/000649/000044.jpg 0.0,0.0 1.1430302,-0.4988228
[40] Total Num: 6812, avg: 36.96885218017232rec_038/head/000650/000044.jpg 0.0,0.0 0.98079014,-0.4292183
[40] Total Num: 6813, avg: 36.97217525459628rec_038/head/000652/000044.jpg 0.0,0.0 0.6423068,-0.3545225
[40] Total Num: 6814, avg: 36.972814757478226rec_038/head/000002/000045.jpg 0.0,0.0 0.6668518,-0.37267914
[40] Total Num: 6815, avg: 36.9736932401525rec_038/head/000649/000045.jpg 0.0,0.0 1.1326917,-0.5035709
[40] Total Num: 6816, avg: 36.978272799171535rec_038/head/000650/000045.jpg 0.0,0.0 0.9677401,-0.43944597
[40] Total Num: 6817, avg: 36.98152049219323rec_038/head/000652/000045.jpg 0.0,0.0 0.6177864,-0.36342892
[40] Total Num: 6818, avg: 36.9820169448837rec_038/head/000002/000046.jpg 0.0,0.0 0.6308737,-0.3389837
[40] Total Num: 6819, avg: 36.98251791510171rec_038/head/000649/000046.jpg 0.0,0.0 1.0755402,-0.4602401
[40] Total Num: 6820, avg: 36.98659649003734rec_038/head/000650/000046.jpg 0.0,0.0 0.9134254,-0.39860424
[40] Total Num: 6821, avg: 36.98934396797726rec_038/head/000652/000046.jpg 0.0,0.0 0.58971405,-0.33478287
[40] Total Num: 6822, avg: 36.9895336217753rec_038/head/000002/000047.jpg 0.0,0.0 0.6146199,-0.28769326
[40] Total Num: 6823, avg: 36.98974410679751rec_038/head/000649/000047.jpg 0.0,0.0 1.0508068,-0.39378914
[40] Total Num: 6824, avg: 36.99350991562313rec_038/head/000650/000047.jpg 0.0,0.0 0.90283555,-0.342017
[40] Total Num: 6825, avg: 36.9960459719537rec_038/head/000652/000047.jpg 0.0,0.0 0.57454467,-0.28356236
[40] Total Num: 6826, avg: 36.99594416674336rec_038/head/000002/000048.jpg 0.0,0.0 0.5688839,-0.20066702
[40] Total Num: 6827, avg: 36.99555673404261rec_038/head/000649/000048.jpg 0.0,0.0 0.92435455,-0.27549306
[40] Total Num: 6828, avg: 36.99813135251634rec_038/head/000650/000048.jpg 0.0,0.0 0.79461515,-0.23389935
[40] Total Num: 6829, avg: 36.999601877468244rec_038/head/000652/000048.jpg 0.0,0.0 0.5261796,-0.19693665
[40] Total Num: 6830, avg: 36.99887035819057rec_038/head/000002/000049.jpg 0.0,0.0 0.52453977,-0.106017984
[40] Total Num: 6831, avg: 36.99793439742538rec_038/head/000649/000049.jpg 0.0,0.0 0.8004273,-0.13793299
[40] Total Num: 6832, avg: 36.999308650983rec_038/head/000650/000049.jpg 0.0,0.0 0.72254306,-0.11998522
[40] Total Num: 6833, avg: 37.000020562478355rec_038/head/000652/000049.jpg 0.0,0.0 0.4742851,-0.10259232
[40] Total Num: 6834, avg: 36.9986678572796rec_038/head/000002/000050.jpg 0.0,0.0 0.5155171,-0.032674544
[40] Total Num: 6835, avg: 36.99758405565109rec_038/head/000649/000050.jpg 0.0,0.0 0.8164002,-0.034424398
[40] Total Num: 6836, avg: 36.999019192230605rec_038/head/000650/000050.jpg 0.0,0.0 0.71188337,-0.029107675
[40] Total Num: 6837, avg: 36.999577480105586rec_038/head/000652/000050.jpg 0.0,0.0 0.4777225,-0.032575827
[40] Total Num: 6838, avg: 36.99817803017656rec_038/head/000002/000051.jpg 0.0,0.0 0.52088594,0.021463512
[40] Total Num: 6839, avg: 36.997135389673915rec_038/head/000649/000051.jpg 0.0,0.0 0.828272,0.045547366
[40] Total Num: 6840, avg: 36.99867250402254rec_038/head/000650/000051.jpg 0.0,0.0 0.73258686,0.038203448
[40] Total Num: 6841, avg: 36.99940659466632rec_038/head/000652/000051.jpg 0.0,0.0 0.4701588,0.020139854
[40] Total Num: 6842, avg: 36.99793941621713rec_038/head/000002/000052.jpg 0.0,0.0 0.52213055,0.057615034
[40] Total Num: 6843, avg: 36.996928566093715rec_038/head/000650/000052.jpg 0.0,0.0 0.7359316,0.08388574
[40] Total Num: 6844, avg: 36.99771623860822rec_038/head/000649/000052.jpg 0.0,0.0 0.845183,0.09891212
[40] Total Num: 6845, avg: 36.99942195765342rec_038/head/000651/000052.jpg 0.0,0.0 0.67669034,0.07448735
[40] Total Num: 6846, avg: 36.999709637936846rec_038/head/000652/000052.jpg 0.0,0.0 0.47858906,0.055898327
[40] Total Num: 6847, avg: 36.99833581218417rec_038/head/000002/000053.jpg 0.0,0.0 0.51598084,0.084580295
[40] Total Num: 6848, avg: 36.997302560244776rec_038/head/000649/000053.jpg 0.0,0.0 0.8625251,0.13880144
[40] Total Num: 6849, avg: 36.99918489034109rec_038/head/000650/000053.jpg 0.0,0.0 0.7436464,0.11734989
[40] Total Num: 6850, avg: 37.000065957031694rec_038/head/000652/000053.jpg 0.0,0.0 0.4807866,0.083273515
[40] Total Num: 6851, avg: 36.998741365007916rec_038/head/000002/000054.jpg 0.0,0.0 0.53054994,0.10075311
[40] Total Num: 6852, avg: 36.997849834435975rec_038/head/000649/000054.jpg 0.0,0.0 0.8797699,0.15602267
[40] Total Num: 6853, avg: 36.999890181529366rec_038/head/000650/000054.jpg 0.0,0.0 0.7646011,0.13391751
[40] Total Num: 6854, avg: 37.00096119892221rec_038/head/000651/000054.jpg 0.0,0.0 0.67797,0.12110924
[40] Total Num: 6855, avg: 37.00130577842734rec_038/head/000652/000054.jpg 0.0,0.0 0.48798427,0.09738312
[40] Total Num: 6856, avg: 37.00006093274544rec_038/head/000002/000055.jpg 0.0,0.0 0.5363054,0.09632619
[40] Total Num: 6857, avg: 36.999210988146885rec_038/head/000649/000055.jpg 0.0,0.0 0.9348003,0.15234874
[40] Total Num: 6858, avg: 37.00169704219555rec_038/head/000650/000055.jpg 0.0,0.0 0.79266477,0.12963429
[40] Total Num: 6859, avg: 37.00299264745403rec_038/head/000652/000055.jpg 0.0,0.0 0.49612743,0.09362437
[40] Total Num: 6860, avg: 37.00180943849195rec_038/head/000002/000056.jpg 0.0,0.0 0.51441234,0.069148436
[40] Total Num: 6861, avg: 37.00074738096275rec_038/head/000649/000056.jpg 0.0,0.0 0.89668804,0.11290187
[40] Total Num: 6862, avg: 37.0028847392456rec_038/head/000650/000056.jpg 0.0,0.0 0.76889575,0.096327975
[40] Total Num: 6863, avg: 37.003952123163735rec_038/head/000651/000056.jpg 0.0,0.0 0.6689169,0.08491384
[40] Total Num: 6864, avg: 37.00418268340061rec_038/head/000652/000056.jpg 0.0,0.0 0.48035935,0.06650611
[40] Total Num: 6865, avg: 37.00283679658252rec_038/head/000002/000057.jpg 0.0,0.0 0.4787676,0.02911922
[40] Total Num: 6866, avg: 37.00144956756209rec_038/head/000649/000057.jpg 0.0,0.0 0.81472194,0.056636237
[40] Total Num: 6867, avg: 37.002871622853rec_038/head/000650/000057.jpg 0.0,0.0 0.7024535,0.047159772
[40] Total Num: 6868, avg: 37.00335501611258rec_038/head/000652/000057.jpg 0.0,0.0 0.43325663,0.026703823
[40] Total Num: 6869, avg: 37.00158831713052rec_038/head/000002/000058.jpg 0.0,0.0 0.43686032,-0.016978439
[40] Total Num: 6870, avg: 36.99984833802695rec_038/head/000649/000058.jpg 0.0,0.0 0.73611975,-0.007260252
[40] Total Num: 6871, avg: 37.00060199464925rec_038/head/000650/000058.jpg 0.0,0.0 0.63119334,-0.008635815
[40] Total Num: 6872, avg: 37.00048078323591rec_038/head/000652/000058.jpg 0.0,0.0 0.39790455,-0.017476482
[40] Total Num: 6873, avg: 36.99841743067588rec_038/head/000002/000059.jpg 0.0,0.0 0.40428844,-0.06591439
[40] Total Num: 6874, avg: 36.996446919000384rec_038/head/000649/000059.jpg 0.0,0.0 0.668432,-0.074024804
[40] Total Num: 6875, avg: 36.99666512191388rec_038/head/000650/000059.jpg 0.0,0.0 0.587517,-0.068192944
[40] Total Num: 6876, avg: 36.996209191408084rec_038/head/000652/000059.jpg 0.0,0.0 0.3687245,-0.06517878
[40] Total Num: 6877, avg: 36.993946984367454rec_038/head/000002/000060.jpg 0.0,0.0 0.39558807,-0.11203762
[40] Total Num: 6878, avg: 36.99198665960864rec_038/head/000649/000060.jpg 0.0,0.0 0.65406626,-0.1333775
[40] Total Num: 6879, avg: 36.99215268661596rec_038/head/000650/000060.jpg 0.0,0.0 0.57370377,-0.12136787
[40] Total Num: 6880, avg: 36.991647634546794rec_038/head/000652/000060.jpg 0.0,0.0 0.3493875,-0.107570365
[40] Total Num: 6881, avg: 36.989310304407844rec_038/head/000002/000061.jpg 0.0,0.0 0.39768183,-0.15059198
[40] Total Num: 6882, avg: 36.98746396198567rec_038/head/000649/000061.jpg 0.0,0.0 0.6711036,-0.18558016
[40] Total Num: 6883, avg: 36.98785428166514rec_038/head/000650/000061.jpg 0.0,0.0 0.5752341,-0.16573021
[40] Total Num: 6884, avg: 36.98744208047385rec_038/head/000652/000061.jpg 0.0,0.0 0.35300973,-0.14521183
[40] Total Num: 6885, avg: 36.98523676964839rec_038/head/000002/000062.jpg 0.0,0.0 0.4028778,-0.18962328
[40] Total Num: 6886, avg: 36.983552169863515rec_038/head/000649/000062.jpg 0.0,0.0 0.6963609,-0.23633604
[40] Total Num: 6887, avg: 36.98424678263036rec_038/head/000650/000062.jpg 0.0,0.0 0.601795,-0.21353045
[40] Total Num: 6888, avg: 36.9841520619114rec_038/head/000652/000062.jpg 0.0,0.0 0.3641469,-0.1851387
[40] Total Num: 6889, avg: 36.982165414427335rec_038/head/000002/000063.jpg 0.0,0.0 0.40787274,-0.22593525
[40] Total Num: 6890, avg: 36.98064960124426rec_038/head/000649/000063.jpg 0.0,0.0 0.70339686,-0.2757778
[40] Total Num: 6891, avg: 36.981492839694475rec_038/head/000650/000063.jpg 0.0,0.0 0.6199736,-0.2554299
[40] Total Num: 6892, avg: 36.981647691614235rec_038/head/000652/000063.jpg 0.0,0.0 0.36697602,-0.22064768
[40] Total Num: 6893, avg: 36.979820337597246rec_038/head/000002/000064.jpg 0.0,0.0 0.41064167,-0.26059636
[40] Total Num: 6894, avg: 36.9784650540863rec_038/head/000649/000064.jpg 0.0,0.0 0.75481486,-0.3255554
[40] Total Num: 6895, avg: 36.9798255330359rec_038/head/000650/000064.jpg 0.0,0.0 0.63120395,-0.29142502
[40] Total Num: 6896, avg: 36.980169364146185rec_038/head/000651/000064.jpg 0.0,0.0 0.5543869,-0.29426983
[40] Total Num: 6897, avg: 36.97996104082613rec_038/head/000652/000064.jpg 0.0,0.0 0.37323818,-0.25521126
[40] Total Num: 6898, avg: 36.97832742807784rec_038/head/000002/000065.jpg 0.0,0.0 0.3995595,-0.2837484
[40] Total Num: 6899, avg: 36.97700035429325rec_038/head/000649/000065.jpg 0.0,0.0 0.7304332,-0.34680238
[40] Total Num: 6900, avg: 36.978239890344405rec_038/head/000650/000065.jpg 0.0,0.0 0.6221718,-0.317398
[40] Total Num: 6901, avg: 36.978600080256655rec_038/head/000652/000065.jpg 0.0,0.0 0.35452268,-0.27367938
[40] Total Num: 6902, avg: 36.97693073661464rec_038/head/000002/000066.jpg 0.0,0.0 0.41213867,-0.32455853
[40] Total Num: 6903, avg: 36.97587995155024rec_038/head/000650/000066.jpg 0.0,0.0 0.6676498,-0.36310408
[40] Total Num: 6904, avg: 36.9767192864284rec_038/head/000649/000066.jpg 0.0,0.0 0.78185,-0.39045238
[40] Total Num: 6905, avg: 36.978458937486295rec_038/head/000652/000066.jpg 0.0,0.0 0.37071916,-0.31631827
[40] Total Num: 6906, avg: 36.97710770406426rec_038/head/000002/000067.jpg 0.0,0.0 0.3920211,-0.32601058
[40] Total Num: 6907, avg: 36.975938336337215rec_038/head/000649/000067.jpg 0.0,0.0 0.7701861,-0.39062735
[40] Total Num: 6908, avg: 36.97759446815266rec_038/head/000650/000067.jpg 0.0,0.0 0.6413679,-0.36012527
[40] Total Num: 6909, avg: 36.978237480182244rec_038/head/000652/000067.jpg 0.0,0.0 0.35093614,-0.31768522
[40] Total Num: 6910, avg: 36.97677412791902rec_038/head/000002/000068.jpg 0.0,0.0 0.35233134,-0.28406727
[40] Total Num: 6911, avg: 36.97514472521542rec_038/head/000650/000068.jpg 0.0,0.0 0.5889646,-0.31967455
[40] Total Num: 6912, avg: 36.97527440250525rec_038/head/000649/000068.jpg 0.0,0.0 0.6949242,-0.3412463
[40] Total Num: 6913, avg: 36.97623702400633rec_038/head/000652/000068.jpg 0.0,0.0 0.3197507,-0.28190762
[40] Total Num: 6914, avg: 36.974394781346675rec_038/head/000002/000069.jpg 0.0,0.0 0.3521618,-0.2520952
[40] Total Num: 6915, avg: 36.97261075281341rec_038/head/000650/000069.jpg 0.0,0.0 0.5685664,-0.2731864
[40] Total Num: 6916, avg: 36.972436097782364rec_038/head/000649/000069.jpg 0.0,0.0 0.688096,-0.29759976
[40] Total Num: 6917, avg: 36.97322019788919rec_038/head/000652/000069.jpg 0.0,0.0 0.3078008,-0.24134907
[40] Total Num: 6918, avg: 36.97109544263758rec_038/head/000002/000070.jpg 0.0,0.0 0.3370429,-0.18725988
[40] Total Num: 6919, avg: 36.968930472318576rec_038/head/000650/000070.jpg 0.0,0.0 0.54409695,-0.20242524
[40] Total Num: 6920, avg: 36.96836520814177rec_038/head/000649/000070.jpg 0.0,0.0 0.643993,-0.21645364
[40] Total Num: 6921, avg: 36.9686072812088rec_038/head/000652/000070.jpg 0.0,0.0 0.29456225,-0.18027617
[40] Total Num: 6922, avg: 36.96611374213933rec_038/head/000002/000071.jpg 0.0,0.0 0.305581,-0.110529386
[40] Total Num: 6923, avg: 36.96345863729154rec_038/head/000650/000071.jpg 0.0,0.0 0.49264735,-0.1171375
[40] Total Num: 6924, avg: 36.962301231384785rec_038/head/000649/000071.jpg 0.0,0.0 0.57082236,-0.121348724
[40] Total Num: 6925, avg: 36.96178048553221rec_038/head/000651/000071.jpg 0.0,0.0 0.41977507,-0.12200324
[40] Total Num: 6926, avg: 36.96005173737503rec_038/head/000652/000071.jpg 0.0,0.0 0.26612306,-0.10659306
[40] Total Num: 6927, avg: 36.95708340233456rec_038/head/000002/000072.jpg 0.0,0.0 0.30001295,-0.052293748
[40] Total Num: 6928, avg: 36.954266398759444rec_038/head/000649/000072.jpg 0.0,0.0 0.56944,-0.05082226
[40] Total Num: 6929, avg: 36.95365846423809rec_038/head/000650/000072.jpg 0.0,0.0 0.49035844,-0.05137707
[40] Total Num: 6930, avg: 36.952400614506914rec_038/head/000652/000072.jpg 0.0,0.0 0.2645147,-0.05103482
[40] Total Num: 6931, avg: 36.94929517352036rec_038/head/000002/000073.jpg 0.0,0.0 0.3141523,-0.007459994
[40] Total Num: 6932, avg: 36.946562226338074rec_038/head/000649/000073.jpg 0.0,0.0 0.5939879,0.0049555553
[40] Total Num: 6933, avg: 36.94614213094345rec_038/head/000650/000073.jpg 0.0,0.0 0.5035184,0.000539028
[40] Total Num: 6934, avg: 36.94497445746678rec_038/head/000652/000073.jpg 0.0,0.0 0.27475476,-0.008153144
[40] Total Num: 6935, avg: 36.94191808649441rec_038/head/000002/000074.jpg 0.0,0.0 0.32196373,0.023164831
[40] Total Num: 6936, avg: 36.93925823541831rec_038/head/000649/000074.jpg 0.0,0.0 0.61321014,0.045006886
[40] Total Num: 6937, avg: 36.93900992373711rec_038/head/000650/000074.jpg 0.0,0.0 0.5192736,0.03678913
[40] Total Num: 6938, avg: 36.93798382547951rec_038/head/000652/000074.jpg 0.0,0.0 0.28003436,0.02126364
[40] Total Num: 6939, avg: 36.934979326158796rec_038/head/000002/000075.jpg 0.0,0.0 0.3283927,0.04249246
[40] Total Num: 6940, avg: 36.93239023978758rec_038/head/000649/000075.jpg 0.0,0.0 0.6248748,0.06990163
[40] Total Num: 6941, avg: 36.932255364865405rec_038/head/000650/000075.jpg 0.0,0.0 0.52601415,0.05925436
[40] Total Num: 6942, avg: 36.93130158897252rec_038/head/000652/000075.jpg 0.0,0.0 0.28723162,0.04098438
[40] Total Num: 6943, avg: 36.92837604637462rec_038/head/000002/000076.jpg 0.0,0.0 0.32366166,0.0550871
[40] Total Num: 6944, avg: 36.925765654141635rec_038/head/000649/000076.jpg 0.0,0.0 0.62654215,0.08448357
[40] Total Num: 6945, avg: 36.925658213009825rec_038/head/000650/000076.jpg 0.0,0.0 0.5226747,0.07211788
[40] Total Num: 6946, avg: 36.924690591884904rec_038/head/000652/000076.jpg 0.0,0.0 0.28225678,0.05166605
