name results gts
rec_022/head/000000/000131.jpg 0.0,0.0 0.4719235,0.057821166
[30] Total Num: 9710, avg: 37.880191375047275rec_048/head/000001/000045.jpg 0.0,0.0 0.5400685,-0.52697384
[30] Total Num: 9711, avg: 37.88063172278137rec_048/head/000000/000045.jpg 0.0,0.0 0.39446127,-0.46898752
[30] Total Num: 9712, avg: 37.88028992220243rec_048/head/000002/000045.jpg 0.0,0.0 0.30558357,-0.431662
[30] Total Num: 9713, avg: 37.87947663247784rec_048/head/000004/000045.jpg 0.0,0.0 0.21451686,-0.42524856
[30] Total Num: 9714, avg: 37.878368964931546rec_048/head/000536/000045.jpg 0.0,0.0 0.6183308,-0.5724266
[30] Total Num: 9715, avg: 37.8792840272986rec_048/head/000543/000045.jpg 0.0,0.0 0.7088964,-0.62115866
[30] Total Num: 9716, avg: 37.8807251917203rec_048/head/000001/000046.jpg 0.0,0.0 0.5287488,-0.5661419
[30] Total Num: 9717, avg: 37.88127473283916rec_048/head/000000/000046.jpg 0.0,0.0 0.3777985,-0.505594
[30] Total Num: 9718, avg: 37.88103909180758rec_048/head/000002/000046.jpg 0.0,0.0 0.28590232,-0.46751377
[30] Total Num: 9719, avg: 37.88033923709024rec_048/head/000004/000046.jpg 0.0,0.0 0.19709148,-0.47268853
[30] Total Num: 9720, avg: 37.87944391961099rec_048/head/000536/000046.jpg 0.0,0.0 0.61248404,-0.60722077
[30] Total Num: 9721, avg: 37.88046258641512rec_048/head/000543/000046.jpg 0.0,0.0 0.718173,-0.6600386
[30] Total Num: 9722, avg: 37.88206897870007rec_048/head/000001/000047.jpg 0.0,0.0 0.5087286,-0.53882915
[30] Total Num: 9723, avg: 37.88243519029377rec_048/head/000000/000047.jpg 0.0,0.0 0.36876372,-0.4924538
[30] Total Num: 9724, avg: 37.88211005408227rec_048/head/000002/000047.jpg 0.0,0.0 0.26929328,-0.44772497
[30] Total Num: 9725, avg: 37.88126496585125rec_048/head/000004/000047.jpg 0.0,0.0 0.1745471,-0.44666037
[30] Total Num: 9726, avg: 37.88018250394834rec_048/head/000536/000047.jpg 0.0,0.0 0.6083915,-0.5840405
[30] Total Num: 9727, avg: 37.881099478888956rec_048/head/000543/000047.jpg 0.0,0.0 0.7099016,-0.62927383
[30] Total Num: 9728, avg: 37.882569568860774rec_048/head/000001/000048.jpg 0.0,0.0 0.49121675,-0.5102024
[30] Total Num: 9729, avg: 37.88275578289679rec_048/head/000000/000048.jpg 0.0,0.0 0.34967822,-0.46805894
[30] Total Num: 9730, avg: 37.88225647658873rec_048/head/000002/000048.jpg 0.0,0.0 0.2501941,-0.42334536
[30] Total Num: 9731, avg: 37.88123609820016rec_048/head/000004/000048.jpg 0.0,0.0 0.15398148,-0.41974875
[30] Total Num: 9732, avg: 37.87996659323917rec_048/head/000536/000048.jpg 0.0,0.0 0.5920861,-0.5527453
[30] Total Num: 9733, avg: 37.88070556485664rec_048/head/000543/000048.jpg 0.0,0.0 0.7059944,-0.6006531
[30] Total Num: 9734, avg: 37.88206506188469rec_048/head/000001/000049.jpg 0.0,0.0 0.4899424,-0.44208255
[30] Total Num: 9735, avg: 37.8819852308235rec_048/head/000000/000049.jpg 0.0,0.0 0.34751138,-0.40183452
[30] Total Num: 9736, avg: 37.881183837830655rec_048/head/000002/000049.jpg 0.0,0.0 0.25774664,-0.36751375
[30] Total Num: 9737, avg: 37.87991486080189rec_048/head/000004/000049.jpg 0.0,0.0 0.1592461,-0.36404857
[30] Total Num: 9738, avg: 37.878354484380154rec_048/head/000536/000049.jpg 0.0,0.0 0.58347774,-0.47904533
[30] Total Num: 9739, avg: 37.87879992862453rec_048/head/000543/000049.jpg 0.0,0.0 0.6827902,-0.5177799
[30] Total Num: 9740, avg: 37.87979943923958rec_048/head/000001/000050.jpg 0.0,0.0 0.48067603,-0.35791227
[30] Total Num: 9741, avg: 37.879385797597116rec_048/head/000000/000050.jpg 0.0,0.0 0.3400186,-0.3229128
[30] Total Num: 9742, avg: 37.87822971571067rec_048/head/000002/000050.jpg 0.0,0.0 0.25820738,-0.29125524
[30] Total Num: 9743, avg: 37.87661650166166rec_048/head/000004/000050.jpg 0.0,0.0 0.16358936,-0.29199457
[30] Total Num: 9744, avg: 37.874690642434096rec_048/head/000536/000050.jpg 0.0,0.0 0.5567615,-0.38556895
[30] Total Num: 9745, avg: 37.87471654129915rec_048/head/000543/000050.jpg 0.0,0.0 0.64007396,-0.415171
[30] Total Num: 9746, avg: 37.87522030195871rec_048/head/000001/000051.jpg 0.0,0.0 0.436289,-0.25716957
[30] Total Num: 9747, avg: 37.874286614631714rec_048/head/000000/000051.jpg 0.0,0.0 0.30508047,-0.23346388
[30] Total Num: 9748, avg: 37.87264615376785rec_048/head/000002/000051.jpg 0.0,0.0 0.2323743,-0.2052179
[30] Total Num: 9749, avg: 37.87057615037298rec_048/head/000004/000051.jpg 0.0,0.0 0.14591898,-0.20999448
[30] Total Num: 9750, avg: 37.86819107755291rec_048/head/000536/000051.jpg 0.0,0.0 0.4928489,-0.2758395
[30] Total Num: 9751, avg: 37.86759330385258rec_048/head/000543/000051.jpg 0.0,0.0 0.5475785,-0.28870252
[30] Total Num: 9752, avg: 37.8673064070273rec_048/head/000001/000052.jpg 0.0,0.0 0.40180936,-0.17568956
[30] Total Num: 9753, avg: 37.865988765479436rec_048/head/000000/000052.jpg 0.0,0.0 0.27002275,-0.16080453
[30] Total Num: 9754, avg: 37.86394683724581rec_048/head/000002/000052.jpg 0.0,0.0 0.20567554,-0.13638537
[30] Total Num: 9755, avg: 37.8615117016696rec_048/head/000004/000052.jpg 0.0,0.0 0.12023496,-0.14257082
[30] Total Num: 9756, avg: 37.85872461242478rec_048/head/000536/000052.jpg 0.0,0.0 0.44481146,-0.18415521
[30] Total Num: 9757, avg: 37.85765762569346rec_048/head/000543/000052.jpg 0.0,0.0 0.4981279,-0.19273159
[30] Total Num: 9758, avg: 37.85689684898782rec_048/head/000000/000053.jpg 0.0,0.0 0.24879776,-0.11286147
[30] Total Num: 9759, avg: 37.8546188048327rec_048/head/000001/000053.jpg 0.0,0.0 0.37020656,-0.11238656
[30] Total Num: 9760, avg: 37.853007055531386rec_048/head/000002/000053.jpg 0.0,0.0 0.17876223,-0.086026736
[30] Total Num: 9761, avg: 37.85029239375647rec_048/head/000004/000053.jpg 0.0,0.0 0.100656256,-0.099317476
[30] Total Num: 9762, avg: 37.84724434125202rec_048/head/000536/000053.jpg 0.0,0.0 0.4270116,-0.12101681
[30] Total Num: 9763, avg: 37.84596645370016rec_048/head/000543/000053.jpg 0.0,0.0 0.47365415,-0.124538675
[30] Total Num: 9764, avg: 37.84495721431929rec_048/head/000000/000054.jpg 0.0,0.0 0.2277739,-0.07422735
[30] Total Num: 9765, avg: 37.84248610068519rec_048/head/000001/000054.jpg 0.0,0.0 0.35660094,-0.06553234
[30] Total Num: 9766, avg: 37.84073685470408rec_048/head/000002/000054.jpg 0.0,0.0 0.16001435,-0.046246316
[30] Total Num: 9767, avg: 37.83783929026255rec_048/head/000004/000054.jpg 0.0,0.0 0.078994215,-0.064547054
[30] Total Num: 9768, avg: 37.83456375492787rec_048/head/000536/000054.jpg 0.0,0.0 0.40095717,-0.068982825
[30] Total Num: 9769, avg: 37.83307516282341rec_048/head/000543/000054.jpg 0.0,0.0 0.4578559,-0.07351928
[30] Total Num: 9770, avg: 37.831919839811036rec_048/head/000000/000055.jpg 0.0,0.0 0.21976243,-0.04074816
[30] Total Num: 9771, avg: 37.82935825159707rec_048/head/000001/000055.jpg 0.0,0.0 0.34366763,-0.022878155
[30] Total Num: 9772, avg: 37.827506348428905rec_048/head/000002/000055.jpg 0.0,0.0 0.14728002,-0.011065998
[30] Total Num: 9773, avg: 37.824501603879774rec_048/head/000004/000055.jpg 0.0,0.0 0.0653583,-0.033232313
[30] Total Num: 9774, avg: 37.821061448004066rec_048/head/000536/000055.jpg 0.0,0.0 0.40676492,-0.026907368
[30] Total Num: 9775, avg: 37.81958144281363rec_048/head/000543/000055.jpg 0.0,0.0 0.45305383,-0.030025966
[30] Total Num: 9776, avg: 37.81837353465529rec_048/head/000000/000056.jpg 0.0,0.0 0.20731628,-0.008371813
[30] Total Num: 9777, avg: 37.8157213423517rec_048/head/000001/000056.jpg 0.0,0.0 0.33162874,0.01896646
[30] Total Num: 9778, avg: 37.81380020416113rec_048/head/000002/000056.jpg 0.0,0.0 0.13528386,0.02505033
[30] Total Num: 9779, avg: 37.81073939634276rec_048/head/000004/000056.jpg 0.0,0.0 0.052270316,-0.003075146
[30] Total Num: 9780, avg: 37.80718002035735rec_048/head/000536/000056.jpg 0.0,0.0 0.39340264,0.014167344
[30] Total Num: 9781, avg: 37.80562056621787rec_048/head/000543/000056.jpg 0.0,0.0 0.45267448,0.01058011
[30] Total Num: 9782, avg: 37.80440786024768rec_048/head/000000/000057.jpg 0.0,0.0 0.20416945,0.016362362
[30] Total Num: 9783, avg: 37.80174309718926rec_048/head/000001/000057.jpg 0.0,0.0 0.32566053,0.049458526
[30] Total Num: 9784, avg: 37.79980765261365rec_048/head/000002/000057.jpg 0.0,0.0 0.12633023,0.05098925
[30] Total Num: 9785, avg: 37.79674202297736rec_048/head/000004/000057.jpg 0.0,0.0 0.044537753,0.020523926
[30] Total Num: 9786, avg: 37.793166796552796rec_048/head/000536/000057.jpg 0.0,0.0 0.39558735,0.04617171
[30] Total Num: 9787, avg: 37.791636000114515rec_048/head/000543/000057.jpg 0.0,0.0 0.4558131,0.042168092
[30] Total Num: 9788, avg: 37.790453759841206rec_048/head/000001/000058.jpg 0.0,0.0 0.32831818,0.07384129
[30] Total Num: 9789, avg: 37.788561215047906rec_048/head/000000/000058.jpg 0.0,0.0 0.20195162,0.036766194
[30] Total Num: 9790, avg: 37.78590238283801rec_048/head/000002/000058.jpg 0.0,0.0 0.12502913,0.07248201
[30] Total Num: 9791, avg: 37.78288829097525rec_048/head/000004/000058.jpg 0.0,0.0 0.042363573,0.04083037
[30] Total Num: 9792, avg: 37.77937396675703rec_048/head/000536/000058.jpg 0.0,0.0 0.4064633,0.07362962
[30] Total Num: 9793, avg: 37.777930825466974rec_048/head/000543/000058.jpg 0.0,0.0 0.46415672,0.06840443
[30] Total Num: 9794, avg: 37.77681613354283rec_048/head/000000/000059.jpg 0.0,0.0 0.1883513,0.032818057
[30] Total Num: 9795, avg: 37.77407755203596rec_048/head/000001/000059.jpg 0.0,0.0 0.31585595,0.071162686
[30] Total Num: 9796, avg: 37.77211366374045rec_048/head/000002/000059.jpg 0.0,0.0 0.110963546,0.06993202
[30] Total Num: 9797, avg: 37.76902481093459rec_048/head/000004/000059.jpg 0.0,0.0 0.027985703,0.03785658
[30] Total Num: 9798, avg: 37.76544531586095rec_048/head/000536/000059.jpg 0.0,0.0 0.38989833,0.0683977
[30] Total Num: 9799, avg: 37.7639041250695rec_048/head/000543/000059.jpg 0.0,0.0 0.4487207,0.0613655
[30] Total Num: 9800, avg: 37.76269687881296rec_048/head/000000/000060.jpg 0.0,0.0 0.17438471,0.029007874
[30] Total Num: 9801, avg: 37.75987723976935rec_048/head/000001/000060.jpg 0.0,0.0 0.30170754,0.06723186
[30] Total Num: 9802, avg: 37.75783050357243rec_048/head/000002/000060.jpg 0.0,0.0 0.099222966,0.06776047
[30] Total Num: 9803, avg: 37.75468073483848rec_048/head/000004/000060.jpg 0.0,0.0 0.015074559,0.034355886
[30] Total Num: 9804, avg: 37.751049038620884rec_048/head/000536/000060.jpg 0.0,0.0 0.37571776,0.06260914
[30] Total Num: 9805, avg: 37.749423217084534rec_048/head/000543/000060.jpg 0.0,0.0 0.43219924,0.054259107
[30] Total Num: 9806, avg: 37.74811747947235rec_048/head/000000/000061.jpg 0.0,0.0 0.16286723,0.025151825
[30] Total Num: 9807, avg: 37.745231085446505rec_048/head/000001/000061.jpg 0.0,0.0 0.28102618,0.06249306
[30] Total Num: 9808, avg: 37.74306340646075rec_048/head/000002/000061.jpg 0.0,0.0 0.080281176,0.061121996
[30] Total Num: 9809, avg: 37.73980475054548rec_048/head/000004/000061.jpg 0.0,0.0 0.002247991,0.032164637
[30] Total Num: 9810, avg: 37.73614599285132rec_048/head/000536/000061.jpg 0.0,0.0 0.35561466,0.056886658
[30] Total Num: 9811, avg: 37.734401743892946rec_048/head/000543/000061.jpg 0.0,0.0 0.42215472,0.048329607
[30] Total Num: 9812, avg: 37.73303625277938rec_048/head/000000/000062.jpg 0.0,0.0 0.14535277,0.021476509
[30] Total Num: 9813, avg: 37.73004887325729rec_048/head/000002/000062.jpg 0.0,0.0 0.06890979,0.05935265
[30] Total Num: 9814, avg: 37.72673514322786rec_048/head/000001/000062.jpg 0.0,0.0 0.2637507,0.060622133
[30] Total Num: 9815, avg: 37.724470246236116rec_048/head/000004/000062.jpg 0.0,0.0 -0.010733266,0.028935472
[30] Total Num: 9816, avg: 37.72080722296852rec_048/head/000536/000062.jpg 0.0,0.0 0.34238684,0.05258683
[30] Total Num: 9817, avg: 37.71898564158739rec_048/head/000543/000062.jpg 0.0,0.0 0.41040894,0.042315427
[30] Total Num: 9818, avg: 37.71755085970997rec_048/head/000000/000063.jpg 0.0,0.0 0.13296531,0.017912412
[30] Total Num: 9819, avg: 37.71449242344586rec_048/head/000001/000063.jpg 0.0,0.0 0.24985877,0.056887217
[30] Total Num: 9820, avg: 37.71214620700648rec_048/head/000002/000063.jpg 0.0,0.0 0.053056285,0.055534456
[30] Total Num: 9821, avg: 37.70875422961618rec_048/head/000004/000063.jpg 0.0,0.0 -0.024036545,0.025940433
[30] Total Num: 9822, avg: 37.70512130234253rec_048/head/000536/000063.jpg 0.0,0.0 0.32624087,0.048598204
[30] Total Num: 9823, avg: 37.70320600434014rec_048/head/000543/000063.jpg 0.0,0.0 0.39449888,0.035904564
[30] Total Num: 9824, avg: 37.70167795553132rec_048/head/000000/000064.jpg 0.0,0.0 0.10461258,-0.023147518
[30] Total Num: 9825, avg: 37.698465399234394rec_048/head/000002/000064.jpg 0.0,0.0 0.02892037,0.012073794
[30] Total Num: 9826, avg: 37.69481153382803rec_048/head/000001/000064.jpg 0.0,0.0 0.21191049,0.0061896597
[30] Total Num: 9827, avg: 37.692211744019104rec_048/head/000004/000064.jpg 0.0,0.0 -0.04338523,-0.012519147
[30] Total Num: 9828, avg: 37.68863980036881rec_048/head/000536/000064.jpg 0.0,0.0 0.28575805,-0.0023226445
[30] Total Num: 9829, avg: 37.686471178709645rec_048/head/000543/000064.jpg 0.0,0.0 0.35160968,-0.016029404
[30] Total Num: 9830, avg: 37.68468881188954rec_048/head/000000/000065.jpg 0.0,0.0 0.0755357,-0.066365846
[30] Total Num: 9831, avg: 37.68144132397483rec_048/head/000001/000065.jpg 0.0,0.0 0.16890125,-0.04705487
[30] Total Num: 9832, avg: 37.67863019435022rec_048/head/000002/000065.jpg 0.0,0.0 0.0025707763,-0.03505413
[30] Total Num: 9833, avg: 37.6750031441165rec_048/head/000004/000065.jpg 0.0,0.0 -0.061445996,-0.05261845
[30] Total Num: 9834, avg: 37.671643251326046rec_048/head/000536/000065.jpg 0.0,0.0 0.24227981,-0.054769393
[30] Total Num: 9835, avg: 37.669259259572rec_048/head/000543/000065.jpg 0.0,0.0 0.30859923,-0.069643326
[30] Total Num: 9836, avg: 37.66727093044872rec_048/head/000000/000066.jpg 0.0,0.0 0.06509773,-0.113541216
[30] Total Num: 9837, avg: 37.66420368979658rec_048/head/000001/000066.jpg 0.0,0.0 0.15847835,-0.102973565
[30] Total Num: 9838, avg: 37.66147456710037rec_048/head/000002/000066.jpg 0.0,0.0 -0.006210935,-0.08312652
[30] Total Num: 9839, avg: 37.65813221215376rec_048/head/000004/000066.jpg 0.0,0.0 -0.072450206,-0.10263559
[30] Total Num: 9840, avg: 37.655036254168515rec_048/head/000536/000066.jpg 0.0,0.0 0.225355,-0.10979648
[30] Total Num: 9841, avg: 37.652667022922266rec_048/head/000543/000066.jpg 0.0,0.0 0.2950414,-0.12470878
[30] Total Num: 9842, avg: 37.65070190906566rec_048/head/000000/000067.jpg 0.0,0.0 0.061401512,-0.18171033
[30] Total Num: 9843, avg: 37.64799263801622rec_048/head/000001/000067.jpg 0.0,0.0 0.15782633,-0.17778917
[30] Total Num: 9844, avg: 37.645548658201335rec_048/head/000002/000067.jpg 0.0,0.0 -0.017170293,-0.15287162
[30] Total Num: 9845, avg: 37.6426200646986rec_048/head/000004/000067.jpg 0.0,0.0 -0.08473327,-0.16402563
[30] Total Num: 9846, avg: 37.63987024189574rec_048/head/000536/000067.jpg 0.0,0.0 0.23842089,-0.1864385
[30] Total Num: 9847, avg: 37.63780245542363rec_048/head/000543/000067.jpg 0.0,0.0 0.3152805,-0.20342822
[30] Total Num: 9848, avg: 37.63615281945439rec_048/head/000000/000068.jpg 0.0,0.0 0.058695827,-0.24591406
[30] Total Num: 9849, avg: 37.63380147118967rec_048/head/000001/000068.jpg 0.0,0.0 0.16291302,-0.25094494
[30] Total Num: 9850, avg: 37.63171565533471rec_048/head/000002/000068.jpg 0.0,0.0 -0.026261479,-0.21201992
[30] Total Num: 9851, avg: 37.62913800562102rec_048/head/000004/000068.jpg 0.0,0.0 -0.098759435,-0.22505377
[30] Total Num: 9852, avg: 37.62674591558447rec_048/head/000536/000068.jpg 0.0,0.0 0.25202033,-0.26010427
[30] Total Num: 9853, avg: 37.625021523933924rec_048/head/000543/000068.jpg 0.0,0.0 0.33840942,-0.27586922
[30] Total Num: 9854, avg: 37.62372224051214rec_048/head/000000/000069.jpg 0.0,0.0 0.054080065,-0.30510095
[30] Total Num: 9855, avg: 37.621705124207786rec_048/head/000001/000069.jpg 0.0,0.0 0.16204923,-0.31690112
[30] Total Num: 9856, avg: 37.61994985954784rec_048/head/000002/000069.jpg 0.0,0.0 -0.035502475,-0.27529246
[30] Total Num: 9857, avg: 37.61774639658881rec_048/head/000004/000069.jpg 0.0,0.0 -0.11480771,-0.2918998
[30] Total Num: 9858, avg: 37.61575000145123rec_048/head/000536/000069.jpg 0.0,0.0 0.26024666,-0.3280678
[30] Total Num: 9859, avg: 37.614351122227525rec_048/head/000543/000069.jpg 0.0,0.0 0.36304504,-0.35139915
[30] Total Num: 9860, avg: 37.61344038341723rec_048/head/000001/000070.jpg 0.0,0.0 0.15787232,-0.36828753
[30] Total Num: 9861, avg: 37.61194594280645rec_048/head/000000/000070.jpg 0.0,0.0 0.04730576,-0.35130176
[30] Total Num: 9862, avg: 37.610190754060774rec_048/head/000002/000070.jpg 0.0,0.0 -0.045061547,-0.32090682
[30] Total Num: 9863, avg: 37.60825935340185rec_048/head/000004/000070.jpg 0.0,0.0 -0.13083665,-0.3434537
[30] Total Num: 9864, avg: 37.60657612941267rec_048/head/000536/000070.jpg 0.0,0.0 0.26584116,-0.38109276
[30] Total Num: 9865, avg: 37.60544093273965rec_048/head/000543/000070.jpg 0.0,0.0 0.37185764,-0.4025984
[30] Total Num: 9866, avg: 37.60477144824869rec_048/head/000000/000071.jpg 0.0,0.0 0.04054468,-0.37902644
[30] Total Num: 9867, avg: 37.60317316751967rec_048/head/000001/000071.jpg 0.0,0.0 0.15279983,-0.39379364
[30] Total Num: 9868, avg: 37.60180668490918rec_048/head/000002/000071.jpg 0.0,0.0 -0.057477526,-0.3493925
[30] Total Num: 9869, avg: 37.60005118885189rec_048/head/000004/000071.jpg 0.0,0.0 -0.1437507,-0.36895072
[30] Total Num: 9870, avg: 37.5985333024968rec_048/head/000536/000071.jpg 0.0,0.0 0.26718292,-0.40972278
[30] Total Num: 9871, avg: 37.597539329899675rec_048/head/000543/000071.jpg 0.0,0.0 0.37566638,-0.43120134
[30] Total Num: 9872, avg: 37.5970043447611rec_048/head/000000/000072.jpg 0.0,0.0 0.042309936,-0.3632535
[30] Total Num: 9873, avg: 37.595317964248736rec_048/head/000001/000072.jpg 0.0,0.0 0.15394373,-0.37504792
[30] Total Num: 9874, avg: 37.59385489043312rec_048/head/000002/000072.jpg 0.0,0.0 -0.05519185,-0.33331367
[30] Total Num: 9875, avg: 37.5920071954001rec_048/head/000004/000072.jpg 0.0,0.0 -0.13960457,-0.346576
[30] Total Num: 9876, avg: 37.59036233122388rec_048/head/000536/000072.jpg 0.0,0.0 0.26553848,-0.38908884
[30] Total Num: 9877, avg: 37.58926676420661rec_048/head/000543/000072.jpg 0.0,0.0 0.37595066,-0.41130683
[30] Total Num: 9878, avg: 37.58865095223624rec_048/head/000000/000073.jpg 0.0,0.0 0.04329607,-0.3448074
[30] Total Num: 9879, avg: 37.586860924628844rec_048/head/000001/000073.jpg 0.0,0.0 0.15607148,-0.355777
[30] Total Num: 9880, avg: 37.585301826601366rec_048/head/000002/000073.jpg 0.0,0.0 -0.053833246,-0.3153995
[30] Total Num: 9881, avg: 37.5833524724019rec_048/head/000004/000073.jpg 0.0,0.0 -0.13697317,-0.3292427
[30] Total Num: 9882, avg: 37.58161124892839rec_048/head/000536/000073.jpg 0.0,0.0 0.26648292,-0.37232566
[30] Total Num: 9883, avg: 37.58044187223446rec_048/head/000543/000073.jpg 0.0,0.0 0.3770952,-0.39416832
[30] Total Num: 9884, avg: 37.579761724063rec_048/head/000000/000074.jpg 0.0,0.0 0.052782565,-0.29138452
[30] Total Num: 9885, avg: 37.57767567093027rec_048/head/000001/000074.jpg 0.0,0.0 0.16707817,-0.2991146
[30] Total Num: 9886, avg: 37.57585313441204rec_048/head/000002/000074.jpg 0.0,0.0 -0.041968245,-0.26299584
[30] Total Num: 9887, avg: 37.57359551968866rec_048/head/000004/000074.jpg 0.0,0.0 -0.12516113,-0.27785015
[30] Total Num: 9888, avg: 37.57155754482018rec_048/head/000536/000074.jpg 0.0,0.0 0.27353972,-0.31300542
[30] Total Num: 9889, avg: 37.570149378655096rec_048/head/000543/000074.jpg 0.0,0.0 0.38435903,-0.33758762
[30] Total Num: 9890, avg: 37.56928170985784rec_048/head/000001/000089.jpg 0.0,0.0 -0.053258684,-0.1916905
[30] Total Num: 9891, avg: 37.566635343275365rec_048/head/000000/000089.jpg 0.0,0.0 -0.13978325,-0.20593908
[30] Total Num: 9892, avg: 37.56427608469537rec_048/head/000002/000089.jpg 0.0,0.0 -0.23474652,-0.17261216
[30] Total Num: 9893, avg: 37.56216107670273rec_048/head/000004/000089.jpg 0.0,0.0 -0.30423638,-0.19386175
[30] Total Num: 9894, avg: 37.56044431172505rec_048/head/000536/000089.jpg 0.0,0.0 0.0672033,-0.1960552
[30] Total Num: 9895, avg: 37.557847674011rec_048/head/000543/000089.jpg 0.0,0.0 0.1793408,-0.22483906
[30] Total Num: 9896, avg: 37.555712087924185rec_048/head/000001/000090.jpg 0.0,0.0 -0.06321714,-0.23853564
[30] Total Num: 9897, avg: 37.55334514394805rec_048/head/000000/000090.jpg 0.0,0.0 -0.1504943,-0.24804898
[30] Total Num: 9898, avg: 37.5512259108447rec_048/head/000002/000090.jpg 0.0,0.0 -0.25465977,-0.22081351
[30] Total Num: 9899, avg: 37.54937425703671rec_048/head/000004/000090.jpg 0.0,0.0 -0.325445,-0.23949759
[30] Total Num: 9900, avg: 37.54790522738902rec_048/head/000536/000090.jpg 0.0,0.0 0.06315501,-0.24253874
[30] Total Num: 9901, avg: 37.545562327623344rec_048/head/000543/000090.jpg 0.0,0.0 0.18076767,-0.27125686
[30] Total Num: 9902, avg: 37.543649597067315rec_048/head/000001/000091.jpg 0.0,0.0 -0.07237431,-0.28452516
[30] Total Num: 9903, avg: 37.54155565560388rec_048/head/000000/000091.jpg 0.0,0.0 -0.16551054,-0.2987231
[30] Total Num: 9904, avg: 37.53973381910877rec_048/head/000002/000091.jpg 0.0,0.0 -0.27083516,-0.26585037
[30] Total Num: 9905, avg: 37.53812579348569rec_048/head/000004/000091.jpg 0.0,0.0 -0.34764853,-0.28663424
