name results gts
rec_022/head/000000/000131.jpg 0.0,0.0 0.4719235,0.057821166
[50] Total Num: 9312, avg: 37.71138145105467rec_045/head/000614/000553.jpg 0.0,1.0 1.0509022,-0.54960036
[50] Total Num: 9313, avg: 37.71830179907222rec_045/head/000615/000553.jpg 0.0,0.0 0.9410096,-0.9436077
[50] Total Num: 9314, avg: 37.72174394819295rec_045/head/000616/000554.jpg 0.0,0.0 1.1848389,-0.8565725
[50] Total Num: 9315, avg: 37.72582368940118rec_045/head/000615/000554.jpg 0.0,0.0 1.1581622,-1.1143377
[50] Total Num: 9316, avg: 37.73034205304756rec_045/head/000614/000554.jpg 0.0,0.0 1.116766,-0.64394176
[50] Total Num: 9317, avg: 37.7337483040086rec_045/head/000615/000555.jpg 0.0,0.0 1.130395,-1.2112876
[50] Total Num: 9318, avg: 37.738431768370305rec_045/head/000616/000555.jpg 0.0,0.0 1.3303047,-0.9663026
[50] Total Num: 9319, avg: 37.74320498799405rec_045/head/000614/000555.jpg 0.0,0.0 1.2025627,-0.72304606
[50] Total Num: 9320, avg: 37.74713185198596rec_045/head/000616/000556.jpg 0.0,0.0 1.2927921,-1.0542684
[50] Total Num: 9321, avg: 37.75190208413316rec_045/head/000615/000556.jpg 0.0,0.0 1.204898,-1.3450329
[50] Total Num: 9322, avg: 37.757014109148535rec_045/head/000614/000556.jpg 0.0,0.0 1.228406,-0.7949756
[50] Total Num: 9323, avg: 37.76115916277954rec_045/head/000615/000557.jpg 0.0,0.0 0.4744569,-1.3482406
[50] Total Num: 9324, avg: 37.765547376095526rec_045/head/000616/000557.jpg 0.0,0.0 1.1212946,-1.1454952
[50] Total Num: 9325, avg: 37.7700413874636rec_045/head/000614/000557.jpg 0.0,0.0 1.2161459,-0.8893494
[50] Total Num: 9326, avg: 37.77428699357282rec_045/head/000616/000558.jpg 0.0,0.0 1.4060515,-1.26887
[50] Total Num: 9327, avg: 37.779586709322565rec_045/head/000614/000558.jpg 0.0,0.0 1.3732938,-0.99908924
[50] Total Num: 9328, avg: 37.78453159458086rec_045/head/000615/000558.jpg 0.0,0.0 0.20965074,-1.466088
[50] Total Num: 9329, avg: 37.789499753714445rec_045/head/000616/000559.jpg 0.0,0.0 1.4435345,-1.3374298
[50] Total Num: 9330, avg: 37.794915466655986rec_045/head/000615/000559.jpg 0.0,0.0 -0.49797964,-1.4900151
[50] Total Num: 9331, avg: 37.80007459208052rec_045/head/000614/000559.jpg 0.0,0.0 1.4838943,-1.0731912
[50] Total Num: 9332, avg: 37.80541381106692rec_045/head/000616/000560.jpg 0.0,0.0 1.6171726,-1.3965043
[50] Total Num: 9333, avg: 37.811055641932406rec_045/head/000614/000560.jpg 0.0,0.0 1.5739623,-1.138153
[50] Total Num: 9334, avg: 37.81665506336473rec_045/head/000615/000560.jpg 0.0,0.0 -0.83807194,-1.4340441
[50] Total Num: 9335, avg: 37.821684669227935rec_045/head/000616/000561.jpg 0.0,0.0 1.742177,-1.4708074
[50] Total Num: 9336, avg: 37.82737808889324rec_045/head/000614/000561.jpg 0.0,0.0 1.6211256,-1.2073902
[50] Total Num: 9337, avg: 37.83307555781739rec_045/head/000615/000561.jpg 0.0,0.0 -1.0208403,-1.3792903
[50] Total Num: 9338, avg: 37.838050681384566rec_045/head/000616/000562.jpg 0.0,0.0 0.47299555,-1.5575845
[50] Total Num: 9339, avg: 37.8435639144449rec_045/head/000614/000562.jpg 0.0,0.0 1.6583815,-1.2934124
[50] Total Num: 9340, avg: 37.84929507220919rec_045/head/000615/000562.jpg 0.0,0.0 -1.0637027,-1.2884916
[50] Total Num: 9341, avg: 37.85404570326783rec_045/head/000616/000563.jpg 0.0,0.0 -1.0161257,-1.4688187
[50] Total Num: 9342, avg: 37.859298601533794rec_045/head/000614/000563.jpg 0.0,0.0 1.7938457,-1.3781762
[50] Total Num: 9343, avg: 37.86513908547815rec_045/head/000614/000564.jpg 0.0,0.0 1.4844861,-1.4155905
[50] Total Num: 9344, avg: 37.87063687436575rec_045/head/000616/000565.jpg 0.0,0.0 -0.71237415,-1.4225359
[50] Total Num: 9345, avg: 37.875528322421054rec_045/head/000614/000565.jpg 0.0,0.0 1.5688794,-1.3737293
[50] Total Num: 9346, avg: 37.88110321723218rec_045/head/000614/000566.jpg 0.0,0.0 1.6183006,-1.2838879
[50] Total Num: 9347, avg: 37.886761595952514rec_045/head/000614/000567.jpg 0.0,0.0 1.5429735,-1.1589541
[50] Total Num: 9348, avg: 37.89226814070766rec_045/head/000614/000568.jpg 0.0,0.0 1.4395967,-1.0263085
[50] Total Num: 9349, avg: 37.89742614290311rec_045/head/000616/000569.jpg 0.0,0.0 1.4081248,-1.1351179
[50] Total Num: 9350, avg: 37.90257944769846rec_045/head/000614/000569.jpg 0.0,0.0 1.335216,-0.8817326
[50] Total Num: 9351, avg: 37.90723809223502rec_045/head/000615/000570.jpg 0.0,0.0 1.2313619,-1.2716196
[50] Total Num: 9352, avg: 37.91220613201021rec_045/head/000614/000570.jpg 0.0,0.0 1.2258612,-0.73040134
[50] Total Num: 9353, avg: 37.91621543745978rec_045/head/000615/000571.jpg 0.0,0.0 1.0442768,-1.076051
[50] Total Num: 9354, avg: 37.92030776574396rec_045/head/000614/000571.jpg 0.0,0.0 1.1353636,-0.5883946
[50] Total Num: 9355, avg: 37.9236791383524rec_045/head/000616/000572.jpg 0.0,0.0 1.1388378,-0.6591965
[50] Total Num: 9356, avg: 37.927179639520816rec_045/head/000615/000572.jpg 0.0,0.0 0.9898202,-0.88331014
[50] Total Num: 9357, avg: 37.93056640225918rec_045/head/000614/000572.jpg 0.0,0.0 1.0513475,-0.46460575
[50] Total Num: 9358, avg: 37.93331527773209rec_045/head/000616/000573.jpg 0.0,0.0 1.0850457,-0.515442
[50] Total Num: 9359, avg: 37.93631767831795rec_045/head/000615/000573.jpg 0.0,0.0 0.8398107,-0.6633662
[50] Total Num: 9360, avg: 37.938489332623014rec_045/head/000614/000573.jpg 0.0,0.0 0.9791705,-0.34912917
[50] Total Num: 9361, avg: 37.940674589089355rec_045/head/000615/000574.jpg 0.0,0.0 0.790703,-0.44769025
[50] Total Num: 9362, avg: 37.94203233347027rec_045/head/000616/000574.jpg 0.0,0.0 1.0254278,-0.36210254
[50] Total Num: 9363, avg: 37.94449300242073rec_045/head/000614/000574.jpg 0.0,0.0 0.92775375,-0.23822455
[50] Total Num: 9364, avg: 37.946245986003554rec_045/head/000615/000575.jpg 0.0,0.0 0.77603686,-0.25014243
[50] Total Num: 9365, avg: 37.94713292084415rec_045/head/000616/000575.jpg 0.0,0.0 0.9982303,-0.2087475
[50] Total Num: 9366, avg: 37.94927315691791rec_045/head/000614/000575.jpg 0.0,0.0 0.90881515,-0.12574549
[50] Total Num: 9367, avg: 37.950818336286716rec_045/head/000615/000576.jpg 0.0,0.0 0.7619725,-0.04111863
[50] Total Num: 9368, avg: 37.951432951951915rec_045/head/000616/000576.jpg 0.0,0.0 0.9753336,-0.049759094
[50] Total Num: 9369, avg: 37.95335195020926rec_045/head/000614/000576.jpg 0.0,0.0 0.87403303,-0.00814589
[50] Total Num: 9370, avg: 37.95464614925987rec_045/head/000616/000577.jpg 0.0,0.0 0.83622175,0.08458326
[50] Total Num: 9371, avg: 37.955728431438516rec_045/head/000615/000577.jpg 0.0,0.0 0.6167883,0.13082324
[50] Total Num: 9372, avg: 37.955522324949655rec_045/head/000614/000577.jpg 0.0,0.0 0.78035164,0.0906028
[50] Total Num: 9373, avg: 37.95626832187517rec_045/head/000616/000578.jpg 0.0,0.0 0.7571253,0.19451268
[50] Total Num: 9374, avg: 37.9569676437599rec_045/head/000615/000578.jpg 0.0,0.0 0.51067466,0.24530695
[50] Total Num: 9375, avg: 37.95635237264449rec_045/head/000614/000578.jpg 0.0,0.0 0.7281004,0.17117712
[50] Total Num: 9376, avg: 37.956852754523204rec_045/head/000616/000579.jpg 0.0,0.0 0.7091401,0.28026712
[50] Total Num: 9377, avg: 37.95740885500459rec_045/head/000615/000579.jpg 0.0,0.0 0.42863482,0.3399778
[50] Total Num: 9378, avg: 37.95666332697085rec_045/head/000614/000579.jpg 0.0,0.0 0.67047054,0.23397404
[50] Total Num: 9379, avg: 37.95691778349204rec_045/head/000616/000580.jpg 0.0,0.0 0.57148373,0.32782415
[50] Total Num: 9380, avg: 37.956839342328905rec_045/head/000615/000580.jpg 0.0,0.0 0.3170849,0.39729092
[50] Total Num: 9381, avg: 37.95586530213875rec_045/head/000614/000580.jpg 0.0,0.0 0.63624805,0.29437998
[50] Total Num: 9382, avg: 37.956048042063806rec_045/head/000616/000581.jpg 0.0,0.0 0.51742905,0.3838216
[50] Total Num: 9383, avg: 37.955872264059686rec_045/head/000615/000581.jpg 0.0,0.0 0.22927263,0.4369353
[50] Total Num: 9384, avg: 37.954819174435805rec_045/head/000614/000581.jpg 0.0,0.0 0.58572316,0.33750653
[50] Total Num: 9385, avg: 37.954840925012384rec_045/head/000616/000582.jpg 0.0,0.0 0.46671897,0.42458624
[50] Total Num: 9386, avg: 37.95458317133607rec_045/head/000615/000582.jpg 0.0,0.0 0.15830904,0.45607284
[50] Total Num: 9387, avg: 37.95347536325682rec_045/head/000614/000582.jpg 0.0,0.0 0.5382018,0.35778096
[50] Total Num: 9388, avg: 37.95331640246748rec_045/head/000616/000583.jpg 0.0,0.0 0.40372542,0.4716114
[50] Total Num: 9389, avg: 37.953001155604966rec_045/head/000615/000583.jpg 0.0,0.0 0.059614196,0.48830733
[50] Total Num: 9390, avg: 37.951959190419494rec_045/head/000614/000583.jpg 0.0,0.0 0.542108,0.417421
[50] Total Num: 9391, avg: 37.95201300831883rec_045/head/000616/000584.jpg 0.0,0.0 0.3534262,0.54721224
[50] Total Num: 9392, avg: 37.95188561537988rec_045/head/000615/000584.jpg 0.0,0.0 -0.04857302,0.5285245
[50] Total Num: 9393, avg: 37.95108138506139rec_045/head/000614/000584.jpg 0.0,0.0 0.5336598,0.47642353
[50] Total Num: 9394, avg: 37.951308672625856rec_045/head/000616/000585.jpg 0.0,0.0 0.2674938,0.59518296
[50] Total Num: 9395, avg: 37.951207799705024rec_045/head/000615/000585.jpg 0.0,0.0 -0.16155751,0.5551543
[50] Total Num: 9396, avg: 37.950679931279126rec_045/head/000614/000585.jpg 0.0,0.0 0.50651217,0.53234726
[50] Total Num: 9397, avg: 37.951016263627615rec_045/head/000616/000586.jpg 0.0,0.0 0.18305367,0.7077507
[50] Total Num: 9398, avg: 37.95141065591462rec_045/head/000615/000586.jpg 0.0,0.0 -0.28470764,0.5979729
[50] Total Num: 9399, avg: 37.95136408758502rec_045/head/000614/000586.jpg 0.0,0.0 0.5023305,0.61483926
[50] Total Num: 9400, avg: 37.95203720358002rec_045/head/000616/000601.jpg 0.0,0.0 0.8994107,-0.03452579
[50] Total Num: 9401, avg: 37.95348465861525rec_045/head/000615/000601.jpg 0.0,0.0 0.7355084,-0.02228329
[50] Total Num: 9402, avg: 37.95393177145428rec_045/head/000614/000601.jpg 0.0,0.0 0.8230272,0.008110365
[50] Total Num: 9403, avg: 37.954910586609145rec_045/head/000615/000602.jpg 0.0,0.0 0.7728073,-0.20745058
[50] Total Num: 9404, avg: 37.9557155302787rec_045/head/000616/000602.jpg 0.0,0.0 0.92215115,-0.1758078
[50] Total Num: 9405, avg: 37.957368506815996rec_045/head/000614/000602.jpg 0.0,0.0 0.86108947,-0.10339847
[50] Total Num: 9406, avg: 37.9586062036462rec_045/head/000615/000603.jpg 0.0,0.0 0.8920733,-0.4749944
[50] Total Num: 9407, avg: 37.96053063617276rec_045/head/000616/000603.jpg 0.0,0.0 1.0239135,-0.3783703
[50] Total Num: 9408, avg: 37.96299045152438rec_045/head/000614/000603.jpg 0.0,0.0 0.92418665,-0.25714555
[50] Total Num: 9409, avg: 37.964733267596976rec_045/head/000616/000604.jpg 0.0,0.0 1.0411291,-0.530466
[50] Total Num: 9410, avg: 37.96751736575166rec_045/head/000615/000604.jpg 0.0,0.0 0.976249,-0.694504
[50] Total Num: 9411, avg: 37.970337482962194rec_045/head/000614/000604.jpg 0.0,0.0 0.9704459,-0.39051142
[50] Total Num: 9412, avg: 37.97251940481651rec_045/head/000616/000605.jpg 0.0,0.0 1.0284536,-0.62793696
[50] Total Num: 9413, avg: 37.975423788529156rec_045/head/000615/000605.jpg 0.0,0.0 0.9532618,-0.80896217
[50] Total Num: 9414, avg: 37.97844767121355rec_045/head/000614/000605.jpg 0.0,0.0 0.9872832,-0.4832788
[50] Total Num: 9415, avg: 37.98087161745933rec_045/head/000616/000606.jpg 0.0,0.0 1.1431919,-0.7622855
[50] Total Num: 9416, avg: 37.984542573941305rec_045/head/000615/000606.jpg 0.0,0.0 0.9693947,-0.950963
[50] Total Num: 9417, avg: 37.988028530685085rec_045/head/000614/000606.jpg 0.0,0.0 1.0605173,-0.5832331
[50] Total Num: 9418, avg: 37.990996560906076rec_045/head/000616/000607.jpg 0.0,0.0 1.1434529,-0.87302536
[50] Total Num: 9419, avg: 37.99487863757954rec_045/head/000615/000607.jpg 0.0,0.0 1.003629,-1.1042932
[50] Total Num: 9420, avg: 37.99891495316622rec_045/head/000614/000607.jpg 0.0,0.0 1.1020416,-0.67744684
[50] Total Num: 9421, avg: 38.002246937105795rec_045/head/000616/000608.jpg 0.0,0.0 1.137221,-0.9821039
[50] Total Num: 9422, avg: 38.00633391015054rec_045/head/000615/000608.jpg 0.0,0.0 0.9549209,-1.2369537
[50] Total Num: 9423, avg: 38.010693703777626rec_045/head/000614/000608.jpg 0.0,0.0 1.1513284,-0.7744129
[50] Total Num: 9424, avg: 38.014414365966566rec_045/head/000616/000609.jpg 0.0,0.0 1.1289457,-1.093433
[50] Total Num: 9425, avg: 38.01872794037799rec_045/head/000615/000609.jpg 0.0,0.0 0.6833683,-1.3340983
[50] Total Num: 9426, avg: 38.02313112416865rec_045/head/000614/000609.jpg 0.0,0.0 1.2080221,-0.8752677
[50] Total Num: 9427, avg: 38.02725046109312rec_045/head/000616/000610.jpg 0.0,0.0 1.2142178,-1.2205971
[50] Total Num: 9428, avg: 38.032033496570534rec_045/head/000614/000610.jpg 0.0,0.0 1.2548293,-0.97282803
[50] Total Num: 9429, avg: 38.0364765123587rec_045/head/000616/000611.jpg 0.0,0.0 1.0141284,-1.3127722
[50] Total Num: 9430, avg: 38.04116529259151rec_045/head/000614/000611.jpg 0.0,0.0 1.3714205,-1.078605
[50] Total Num: 9431, avg: 38.046105219334294rec_045/head/000616/000612.jpg 0.0,0.0 0.93392956,-1.4391226
[50] Total Num: 9432, avg: 38.0511387032234rec_045/head/000614/000612.jpg 0.0,0.0 1.5325998,-1.1867962
[50] Total Num: 9433, avg: 38.05655894600326rec_045/head/000616/000613.jpg 0.0,0.0 -0.2390887,-1.505416
[50] Total Num: 9434, avg: 38.06167916334524rec_045/head/000614/000613.jpg 0.0,0.0 1.5977783,-1.2942672
[50] Total Num: 9435, avg: 38.067228749703254rec_045/head/000616/000614.jpg 0.0,0.0 -0.66293687,-1.3656138
[50] Total Num: 9436, avg: 38.07175308456384rec_045/head/000614/000614.jpg 0.0,0.0 1.4310143,-1.401786
[50] Total Num: 9437, avg: 38.07711340575832rec_045/head/000616/000615.jpg 0.0,0.0 -0.81357396,-1.2896875
[50] Total Num: 9438, avg: 38.081450903002775rec_045/head/000614/000615.jpg 0.0,0.0 0.53406626,-1.3894529
[50] Total Num: 9439, avg: 38.086005204877rec_045/head/000616/000616.jpg 0.0,0.0 -0.79859596,-1.2567236
[50] Total Num: 9440, avg: 38.09018595994979rec_045/head/000614/000616.jpg 0.0,0.0 0.37485904,-1.3615663
[50] Total Num: 9441, avg: 38.094503865777064rec_045/head/000616/000617.jpg 0.0,0.0 -0.5421888,-1.2251134
[50] Total Num: 9442, avg: 38.09821419916251rec_045/head/000614/000617.jpg 0.0,0.0 0.8686813,-1.412958
[50] Total Num: 9443, avg: 38.10309351625901rec_045/head/000616/000618.jpg 0.0,0.0 -0.36764205,-1.3577138
[50] Total Num: 9444, avg: 38.10738357444406rec_045/head/000614/000618.jpg 0.0,0.0 1.315771,-1.3425565
[50] Total Num: 9445, avg: 38.112531316777805rec_045/head/000616/000619.jpg 0.0,0.0 0.62290037,-1.4447356
[50] Total Num: 9446, avg: 38.1174039123373rec_045/head/000614/000619.jpg 0.0,0.0 1.482063,-1.1916459
[50] Total Num: 9447, avg: 38.122696911571225rec_045/head/000616/000620.jpg 0.0,0.0 1.1256756,-1.2669941
[50] Total Num: 9448, avg: 38.127404447589406rec_045/head/000614/000620.jpg 0.0,0.0 1.3968304,-1.0061064
[50] Total Num: 9449, avg: 38.13233170853001rec_045/head/000616/000621.jpg 0.0,0.0 1.2300302,-1.0667707
[50] Total Num: 9450, avg: 38.1368374275313rec_045/head/000614/000621.jpg 0.0,0.0 1.2496604,-0.81140333
[50] Total Num: 9451, avg: 38.1409969616917rec_045/head/000616/000622.jpg 0.0,0.0 1.1795431,-0.8675758
[50] Total Num: 9452, avg: 38.14497306006284rec_045/head/000615/000622.jpg 0.0,0.0 1.0085089,-1.146498
[50] Total Num: 9453, avg: 38.149117429304816rec_045/head/000614/000622.jpg 0.0,0.0 1.1485473,-0.6437261
[50] Total Num: 9454, avg: 38.152577962657425rec_045/head/000616/000623.jpg 0.0,0.0 1.10191,-0.71464646
[50] Total Num: 9455, avg: 38.155950752896274rec_045/head/000615/000623.jpg 0.0,0.0 0.9950782,-0.9631832
[50] Total Num: 9456, avg: 38.15951834300927rec_045/head/000614/000623.jpg 0.0,0.0 1.0649078,-0.51791275
[50] Total Num: 9457, avg: 38.1623670914751rec_045/head/000616/000624.jpg 0.0,0.0 0.9466264,-0.6109743
[50] Total Num: 9458, avg: 38.164823995525914rec_045/head/000615/000624.jpg 0.0,0.0 0.6902144,-0.77024
[50] Total Num: 9459, avg: 38.1667513179024rec_045/head/000614/000624.jpg 0.0,0.0 0.9692368,-0.43652514
[50] Total Num: 9460, avg: 38.16896894447379rec_045/head/000616/000625.jpg 0.0,0.0 0.90999395,-0.61353374
[50] Total Num: 9461, avg: 38.17126372913152rec_045/head/000615/000625.jpg 0.0,0.0 0.5545723,-0.7485059
[50] Total Num: 9462, avg: 38.17266946339863rec_045/head/000614/000625.jpg 0.0,0.0 0.9405198,-0.42142418
[50] Total Num: 9463, avg: 38.174708261158756rec_045/head/000616/000626.jpg 0.0,0.0 0.7982748,-0.6384234
[50] Total Num: 9464, avg: 38.17658238672465rec_045/head/000615/000626.jpg 0.0,0.0 0.3669041,-0.73234004
[50] Total Num: 9465, avg: 38.17741348813642rec_045/head/000614/000626.jpg 0.0,0.0 0.91831475,-0.4514968
[50] Total Num: 9466, avg: 38.179389792622196rec_045/head/000616/000627.jpg 0.0,0.0 0.6835353,-0.6949985
[50] Total Num: 9467, avg: 38.18100295508162rec_045/head/000615/000627.jpg 0.0,0.0 0.19407524,-0.7710926
[50] Total Num: 9468, avg: 38.181752373540355rec_045/head/000614/000627.jpg 0.0,0.0 0.8701804,-0.48965442
[50] Total Num: 9469, avg: 38.183562730428505rec_045/head/000616/000628.jpg 0.0,0.0 0.58679813,-0.8165918
[50] Total Num: 9470, avg: 38.18536361644007rec_045/head/000614/000628.jpg 0.0,0.0 0.85219824,-0.57877153
[50] Total Num: 9471, avg: 38.18730336418511rec_045/head/000615/000628.jpg 0.0,0.0 -0.023766974,-0.76155823
[50] Total Num: 9472, avg: 38.18788019464246rec_045/head/000614/000629.jpg 0.0,0.0 0.78098756,-0.67590845
[50] Total Num: 9473, avg: 38.189797801417676rec_045/head/000616/000629.jpg 0.0,0.0 0.31288308,-0.82324594
[50] Total Num: 9474, avg: 38.19101234454277rec_045/head/000615/000629.jpg 0.0,0.0 -0.24352428,-0.7850373
[50] Total Num: 9475, avg: 38.191904802137685rec_045/head/000616/000630.jpg 0.0,0.0 0.089451104,-0.9185467
[50] Total Num: 9476, avg: 38.19344677104493rec_045/head/000615/000630.jpg 0.0,0.0 -0.4567301,-0.7925416
[50] Total Num: 9477, avg: 38.19479220241463rec_045/head/000614/000630.jpg 0.0,0.0 0.7044905,-0.8028574
[50] Total Num: 9478, avg: 38.19688631437466rec_045/head/000616/000631.jpg 0.0,0.0 -0.17722751,-0.94130737
[50] Total Num: 9479, avg: 38.198615086356575rec_045/head/000614/000631.jpg 0.0,0.0 0.5306365,-0.9191308
[50] Total Num: 9480, avg: 38.200752268137855rec_045/head/000615/000631.jpg 0.0,0.0 -0.49481404,-0.65316224
[50] Total Num: 9481, avg: 38.20153905371083rec_045/head/000616/000632.jpg 0.0,0.0 -0.3405122,-0.862758
[50] Total Num: 9482, avg: 38.203014627862935rec_045/head/000614/000632.jpg 0.0,0.0 0.2805206,-0.93762356
[50] Total Num: 9483, avg: 38.20482270166057rec_045/head/000615/000632.jpg 0.0,0.0 -0.7195363,-0.72873265
[50] Total Num: 9484, avg: 38.20668520805995rec_045/head/000616/000633.jpg 0.0,0.0 -0.4689909,-0.85608
[50] Total Num: 9485, avg: 38.20837377329416rec_045/head/000614/000633.jpg 0.0,0.0 0.11597585,-0.95464414
[50] Total Num: 9486, avg: 38.21014067207419rec_045/head/000616/000634.jpg 0.0,0.0 -0.464499,-0.8197413
[50] Total Num: 9487, avg: 38.21163668449338rec_045/head/000614/000634.jpg 0.0,0.0 0.08525709,-0.98271567
[50] Total Num: 9488, avg: 38.21355831975703rec_045/head/000616/000635.jpg 0.0,0.0 -0.3909051,-0.8266253
[50] Total Num: 9489, avg: 38.21492952222153rec_045/head/000614/000635.jpg 0.0,0.0 0.18239494,-0.95955616
[50] Total Num: 9490, avg: 38.21676586911104rec_045/head/000616/000636.jpg 0.0,0.0 -0.26582453,-0.92731607
[50] Total Num: 9491, avg: 38.218494806624804rec_045/head/000614/000636.jpg 0.0,0.0 0.44085768,-0.9340669
[50] Total Num: 9492, avg: 38.22052314160653rec_045/head/000616/000637.jpg 0.0,0.0 0.12629072,-0.9827713
[50] Total Num: 9493, avg: 38.222460549231755rec_045/head/000614/000637.jpg 0.0,0.0 0.7662894,-0.79719025
[50] Total Num: 9494, avg: 38.22473051340026rec_045/head/000615/000637.jpg 0.0,0.0 -0.4614086,-0.77040035
[50] Total Num: 9495, avg: 38.22597225233964rec_045/head/000614/000638.jpg 0.0,0.0 0.95647496,-0.60475147
[50] Total Num: 9496, avg: 38.22844364836335rec_045/head/000616/000638.jpg 0.0,0.0 0.67103714,-0.9113783
[50] Total Num: 9497, avg: 38.230875782594346rec_045/head/000615/000638.jpg 0.0,0.0 -0.14562857,-0.8897425
[50] Total Num: 9498, avg: 38.23226948874742rec_048/head/000001/000003.jpg 0.0,0.0 0.7624063,0.11951904
[50] Total Num: 9499, avg: 38.23288815619723rec_048/head/000000/000003.jpg 0.0,0.0 0.55353534,0.084647804
[50] Total Num: 9500, avg: 38.2322368694243rec_048/head/000002/000003.jpg 0.0,0.0 0.49315447,0.09410759
[50] Total Num: 9501, avg: 38.23123609054856rec_048/head/000004/000003.jpg 0.0,0.0 0.38462874,0.06573329
[50] Total Num: 9502, avg: 38.22956381817639rec_048/head/000000/000004.jpg 0.0,0.0 0.46266645,0.06871766
[50] Total Num: 9503, avg: 38.228358842128316rec_048/head/000001/000004.jpg 0.0,0.0 0.6209421,0.096922986
[50] Total Num: 9504, avg: 38.22811928165555rec_048/head/000002/000004.jpg 0.0,0.0 0.4073898,0.07595062
[50] Total Num: 9505, avg: 38.22659307937989rec_048/head/000004/000004.jpg 0.0,0.0 0.30906424,0.051581763
[50] Total Num: 9506, avg: 38.22445954452541rec_048/head/000000/000005.jpg 0.0,0.0 0.47341955,0.06963634
[50] Total Num: 9507, avg: 38.22332041713112rec_048/head/000001/000005.jpg 0.0,0.0 0.61952776,0.09607684
[50] Total Num: 9508, avg: 38.22307239879211rec_048/head/000002/000005.jpg 0.0,0.0 0.39867,0.07379065
[50] Total Num: 9509, avg: 38.22149351526534rec_048/head/000004/000005.jpg 0.0,0.0 0.31942567,0.051876668
[50] Total Num: 9510, avg: 38.21942326059365rec_048/head/000000/000006.jpg 0.0,0.0 0.5643443,0.08489006
[50] Total Num: 9511, avg: 38.218838633102884rec_048/head/000001/000006.jpg 0.0,0.0 0.7572115,0.11750278
[50] Total Num: 9512, avg: 38.21942553344628rec_048/head/000002/000006.jpg 0.0,0.0 0.48636505,0.09216456
